"","species","genus","year","height_final","density","dbh","AG_biomass_MgC","date","ABG_biomass_MgC","BG_biomass_MgC"
"813","gabonensis","Irvingia","2015",5.27603337795375,0.6606522,31,0.000777474999231489,2015-06-03,0.000940744749070102,0.000163269749838613
"814","gabonensis","Irvingia","2015",5.27603337795375,0.6606522,31,0.000777474999231489,2015-06-03,0.000940744749070101,0.000163269749838613
"815","gabonensis","Irvingia","2015",5.72815942181284,0.6606522,37,0.00120246946004665,2015-06-03,0.00145498804665644,0.000252518586609796
"816","gabonensis","Irvingia","2015",4.30388238166584,0.6606522,20,0.000263982961143701,2015-06-03,0.000319419382983878,5.54364218401771e-05
"817","gabonensis","Irvingia","2015",4.49878848674672,0.6606522,22,0.000333884645345585,2015-06-03,0.000404000420868157,7.01157755225727e-05
"818","gabonensis","Irvingia","2015",5.6190496677433,0.6606522,35.5,0.00108586313117979,2015-06-03,0.00131389438872754,0.000228031257547755
"819","gabonensis","Irvingia","2015",6.14249125084587,0.6606522,43,0.00174155409297328,2015-06-03,0.00210728045249767,0.000365726359524389
"820","gabonensis","Irvingia","2015",4.49878848674672,0.6606522,22,0.000333884645345585,2015-06-03,0.000404000420868157,7.01157755225727e-05
"821","gabonensis","Irvingia","2015",4.77413260057603,0.6606522,25,0.000457540987499398,2015-06-03,0.000553624594874271,9.60836073748735e-05
"822","gabonensis","Irvingia","2015",5.90487115354729,0.6606522,39.5,0.00141273312176749,2015-06-03,0.00170940707733866,0.000296673955571172
"823","gabonensis","Irvingia","2015",6.33804501875472,0.6606522,46,0.00205648948631206,2015-06-03,0.00248835227843759,0.000431862792125533
"824","gabonensis","Irvingia","2015",4.81826827281139,0.6606522,25.5,0.000480426382445892,2015-06-03,0.000581315922759529,0.000100889540313637
"825","gabonensis","Irvingia","2015",7.00207568443822,0.6606522,57,0.00348844614413329,2015-06-03,0.00422101983440128,0.000732573690267991
"826","gabonensis","Irvingia","2015",6.24115045698369,0.6606522,44.5,0.00189513514171948,2015-06-03,0.00229311352148058,0.000397978379761092
"827","gabonensis","Irvingia","2015",6.10919645456564,0.6606522,42.5,0.00169206663411971,2015-06-03,0.00204740062728485,0.00035533399316514
"828","gabonensis","Irvingia","2015",6.2736402372805,0.6606522,45,0.00194805021939969,2015-06-03,0.00235714076547362,0.000409090546073934
"829","gabonensis","Irvingia","2015",8.26773781740105,0.6606522,81.5,0.00842087894297344,2015-06-03,0.0101892635209979,0.00176838457802442
"830","gabonensis","Irvingia","2015",5.1150290536753,0.6606522,29,0.000659628803246718,2015-06-03,0.000798150851928529,0.000138522048681811
"831","gabonensis","Irvingia","2015",5.43156752595463,0.6606522,33,0.000907002686487076,2015-06-03,0.00109747325064936,0.000190470564162286
"832","gabonensis","Irvingia","2015",5.69205711696516,0.6606522,36.5,0.00116281463427916,2015-06-03,0.00140700570747779,0.000244191073198624
"833","gabonensis","Irvingia","2015",4.30388238166584,0.6606522,20,0.000263982961143701,2015-06-03,0.000319419382983878,5.54364218401771e-05
"834","gabonensis","Irvingia","2015",4.59268522532594,0.6606522,23,0.000372544248734258,2015-06-03,0.000450778540968452,7.82342922341941e-05
"835","gabonensis","Irvingia","2015",5.43156752595463,0.6606522,33,0.000907002686487076,2015-06-03,0.00109747325064936,0.000190470564162286
"836","gabonensis","Irvingia","2015",8.65781395948662,0.6606522,90,0.0107534737379908,2015-06-03,0.0130117032229689,0.00225822948497807
"837","gabonensis","Irvingia","2015",6.55774901974534,0.6606522,49.5,0.00246388650919629,2015-06-03,0.00298130267612751,0.000517416166931221
"838","gabonensis","Irvingia","2015",6.7096290299684,0.6606522,52,0.00278202294051342,2015-06-03,0.00336624775802124,0.000584224817507819
"839","gabonensis","Irvingia","2015",4.40257802491125,0.6606522,21,0.00029771530501578,2015-06-03,0.000360235519069094,6.25202140533138e-05
"840","gabonensis","Irvingia","2015",4.81826827281139,0.6606522,25.5,0.000480426382445892,2015-06-03,0.000581315922759529,0.000100889540313637
"841","gabonensis","Irvingia","2015",4.68442100050511,0.6606522,24,0.000413746100126684,2015-06-03,0.000500632781153288,8.68866810266036e-05
"842","gabonensis","Irvingia","2015",6.14249125084587,0.6606522,43,0.00174155409297328,2015-06-03,0.00210728045249767,0.000365726359524389
"843","gabonensis","Irvingia","2015",6.94471985660115,0.6606522,56,0.00333953728005449,2015-06-03,0.00404084010886593,0.000701302828811442
"844","gabonensis","Irvingia","2015",4.86194307900457,0.6606522,26,0.000503978577684677,2015-06-03,0.000609814078998459,0.000105835501313782
"845","gabonensis","Irvingia","2015",5.15582355225013,0.6606522,29.5,0.000688014495932636,2015-06-03,0.00083249754007849,0.000144483044145854
"846","gabonensis","Irvingia","2015",5.4696568025996,0.6606522,33.5,0.000941250460539896,2015-06-03,0.00113891305725327,0.000197662596713378
"847","gabonensis","Irvingia","2015",4.54601612035086,0.6606522,22.5,0.000352899886098779,2015-06-03,0.000427008862179523,7.41089760807436e-05
"848","gabonensis","Irvingia","2015",4.30388238166584,0.6606522,20,0.000263982961143701,2015-06-03,0.000319419382983878,5.54364218401771e-05
"849","gabonensis","Irvingia","2015",4.81826827281139,0.6606522,25.5,0.000480426382445892,2015-06-03,0.000581315922759529,0.000100889540313637
"850","gabonensis","Irvingia","2015",5.03229500343726,0.6606522,28,0.000604975330726858,2015-06-03,0.000732020150179498,0.00012704481945264
"851","gabonensis","Irvingia","2015",5.65568909478627,0.6606522,36,0.00112394753568267,2015-06-03,0.00135997651817604,0.000236028982493362
"852","gabonensis","Irvingia","2015",4.81826827281139,0.6606522,25.5,0.000480426382445892,2015-06-03,0.000581315922759529,0.000100889540313637
"853","gabonensis","Irvingia","2015",4.30388238166584,0.6606522,20,0.000263982961143701,2015-06-03,0.000319419382983878,5.54364218401771e-05
"854","gabonensis","Irvingia","2015",4.59268522532594,0.6606522,23,0.000372544248734258,2015-06-03,0.000450778540968452,7.82342922341941e-05
"855","gabonensis","Irvingia","2015",4.90517055810377,0.6606522,26.5,0.000528203617577793,2015-06-03,0.000639126377269129,0.000110922759691336
"856","gabonensis","Irvingia","2015",6.7096290299684,0.6606522,52,0.00278202294051342,2015-06-03,0.00336624775802124,0.000584224817507819
"857","gabonensis","Irvingia","2015",5.07385628334521,0.6606522,28.5,0.000631950980866259,2015-06-03,0.000764660686848173,0.000132709705981914
"858","gabonensis","Irvingia","2015",5.23631652112304,0.6606522,30.5,0.00074693202406242,2015-06-03,0.000903787749115528,0.000156855725053108
"859","gabonensis","Irvingia","2015",5.97387463609993,0.6606522,40.5,0.00150252484328905,2015-06-03,0.00181805506037975,0.000315530217090701
"860","gabonensis","Irvingia","2015",7.05889535726491,0.6606522,58,0.00364123108423856,2015-06-03,0.00440588961192866,0.000764658527690098
"861","gabonensis","Irvingia","2015",4.30388238166584,0.6606522,20,0.000263982961143701,2015-06-03,0.000319419382983878,5.54364218401771e-05
"862","gabonensis","Irvingia","2015",4.59268522532594,0.6606522,23,0.000372544248734258,2015-06-03,0.000450778540968452,7.82342922341941e-05
"863","gabonensis","Irvingia","2015",5.72815942181284,0.6606522,37,0.00120246946004665,2015-06-03,0.00145498804665644,0.000252518586609796
"864","gabonensis","Irvingia","2015",4.30388238166584,0.6606522,20,0.000263982961143701,2015-06-03,0.000319419382983878,5.54364218401771e-05
"865","gabonensis","Irvingia","2015",4.72952183303222,0.6606522,24.5,0.000435316284695424,2015-06-03,0.000526732704481463,9.1416419786039e-05
"866","gabonensis","Irvingia","2015",4.30388238166584,0.6606522,20,0.000263982961143701,2015-06-03,0.000319419382983878,5.54364218401771e-05
"867","gabonensis","Irvingia","2015",6.33804501875472,0.6606522,46,0.00205648948631206,2015-06-03,0.00248835227843759,0.000431862792125533
"868","gabonensis","Irvingia","2015",7.14315031569889,0.6606522,59.5,0.00387774486335586,2015-06-03,0.00469207128466059,0.000814326421304731
"869","gabonensis","Irvingia","2015",4.68442100050511,0.6606522,24,0.000413746100126684,2015-06-03,0.000500632781153288,8.68866810266036e-05
"870","gabonensis","Irvingia","2015",4.81826827281139,0.6606522,25.5,0.000480426382445892,2015-06-03,0.000581315922759529,0.000100889540313637
"871","gabonensis","Irvingia","2015",4.77413260057603,0.6606522,25,0.000457540987499398,2015-06-03,0.000553624594874271,9.60836073748735e-05
"872","gabonensis","Irvingia","2015",5.1962495788926,0.6606522,30,0.000717113704633906,2015-06-03,0.000867707582607027,0.00015059387797312
"873","gabonensis","Irvingia","2015",4.30388238166584,0.6606522,20,0.000263982961143701,2015-06-03,0.000319419382983878,5.54364218401771e-05
"874","gabonensis","Irvingia","2015",5.4696568025996,0.6606522,33.5,0.000941250460539896,2015-06-03,0.00113891305725327,0.000197662596713378
"875","gabonensis","Irvingia","2015",5.43156752595463,0.6606522,33,0.000907002686487076,2015-06-03,0.00109747325064936,0.000190470564162286
"876","gabonensis","Irvingia","2015",6.97346569756669,0.6606522,56.5,0.00341350917996675,2015-06-03,0.00413034610775977,0.000716836927793018
"877","gabonensis","Irvingia","2015",5.31540878195008,0.6606522,31.5,0.000808748126701487,2015-06-03,0.000978585233308799,0.000169837106607312
"878","gabonensis","Irvingia","2015",5.27603337795375,0.6606522,31,0.000777474999231489,2015-06-03,0.000940744749070102,0.000163269749838613
"879","gabonensis","Irvingia","2015",5.35445101970989,0.6606522,32,0.000840756855774752,2015-06-03,0.00101731579548745,0.000176558939712698
"880","gabonensis","Irvingia","2015",4.30388238166584,0.6606522,20,0.000263982961143701,2015-06-03,0.000319419382983878,5.54364218401771e-05
"881","gabonensis","Irvingia","2015",5.1962495788926,0.6606522,30,0.000717113704633906,2015-06-03,0.000867707582607027,0.00015059387797312
"882","gabonensis","Irvingia","2015",4.54601612035086,0.6606522,22.5,0.000352899886098779,2015-06-03,0.000427008862179523,7.41089760807436e-05
"883","gabonensis","Irvingia","2015",8.40779410514318,0.6606522,84.5,0.00920557660444043,2015-06-03,0.0111387476913729,0.00193317108693249
"884","gabonensis","Irvingia","2015",4.40257802491125,0.6606522,21,0.00029771530501578,2015-06-03,0.000360235519069094,6.25202140533138e-05
"885","gabonensis","Irvingia","2015",6.7096290299684,0.6606522,52,0.00278202294051342,2015-06-03,0.00336624775802124,0.000584224817507819
