sub_plot,plot_code,treatment_code_partitioning,co2ref_ppm_sec,InputD,time,InputF,year,month,day,atmp_mb,measurement_code,replica,collar_number
5,PP1,ml,569,47,120,0.37,2013,9,3,990,NA,1,NA
5,PP1,ml,572,50,124,0.38,2013,9,3,990,NA,1,NA
11,PP1,con_nor_lit,428,0,0,0,2013,9,3,988,NA,1,NA
11,PP1,con_nor_lit,429,0,4,0,2013,9,3,988,NA,1,NA
11,PP1,con_nor_lit,441,0,9,0,2013,9,3,988,NA,1,NA
11,PP1,con_nor_lit,444,17,14,1.17,2013,9,3,988,NA,1,NA
11,PP1,con_nor_lit,445,20,19,0.98,2013,9,3,988,NA,1,NA
11,PP1,con_nor_lit,450,23,24,0.91,2013,9,3,988,NA,1,NA
11,PP1,con_nor_lit,450,24,28,0.8,2013,9,3,988,NA,1,NA
11,PP1,con_nor_lit,451,24,33,0.69,2013,9,3,988,NA,1,NA
11,PP1,con_nor_lit,457,27,38,0.68,2013,9,3,988,NA,1,NA
11,PP1,con_nor_lit,460,30,43,0.66,2013,9,3,988,NA,1,NA
11,PP1,con_nor_lit,455,29,48,0.58,2013,9,3,988,NA,1,NA
11,PP1,con_nor_lit,465,33,52,0.59,2013,9,3,988,NA,1,NA
11,PP1,con_nor_lit,466,35,57,0.58,2013,9,3,988,NA,1,NA
11,PP1,con_nor_lit,471,39,62,0.59,2013,9,3,988,NA,1,NA
11,PP1,con_nor_lit,477,43,67,0.6,2013,9,3,988,NA,1,NA
11,PP1,con_nor_lit,480,47,72,0.61,2013,9,3,988,NA,1,NA
11,PP1,con_nor_lit,480,50,76,0.61,2013,9,3,988,NA,1,NA
11,PP1,con_no_lit,480,0,0,0,2013,9,3,988,NA,1,NA
11,PP1,con_no_lit,481,0,4,0,2013,9,3,988,NA,1,NA
11,PP1,con_no_lit,485,0,9,0,2013,9,3,988,NA,1,NA
11,PP1,con_no_lit,486,6,14,0.42,2013,9,3,988,NA,1,NA
11,PP1,con_no_lit,492,11,19,0.55,2013,9,3,988,NA,1,NA
11,PP1,con_no_lit,490,11,24,0.46,2013,9,3,988,NA,1,NA
11,PP1,con_no_lit,492,12,28,0.41,2013,9,3,988,NA,1,NA
11,PP1,con_no_lit,494,14,33,0.4,2013,9,3,988,NA,1,NA
11,PP1,con_no_lit,499,17,38,0.43,2013,9,3,988,NA,1,NA
11,PP1,con_no_lit,500,19,43,0.43,2013,9,3,988,NA,1,NA
11,PP1,con_no_lit,502,22,48,0.43,2013,9,3,988,NA,1,NA
11,PP1,con_no_lit,506,25,52,0.44,2013,9,3,988,NA,1,NA
11,PP1,con_no_lit,504,26,57,0.42,2013,9,3,988,NA,1,NA
11,PP1,con_no_lit,509,28,62,0.43,2013,9,3,988,NA,1,NA
11,PP1,con_no_lit,514,31,67,0.44,2013,9,3,988,NA,1,NA
11,PP1,con_no_lit,515,34,72,0.45,2013,9,3,988,NA,1,NA
11,PP1,con_no_lit,518,37,76,0.46,2013,9,3,988,NA,1,NA
11,PP1,con_no_lit,519,40,81,0.46,2013,9,3,988,NA,1,NA
11,PP1,con_no_lit,522,42,86,0.46,2013,9,3,988,NA,1,NA
11,PP1,con_no_lit,523,44,91,0.46,2013,9,3,988,NA,1,NA
11,PP1,con_no_lit,527,47,96,0.46,2013,9,3,988,NA,1,NA
11,PP1,con_no_lit,531,50,100,0.46,2013,9,3,988,NA,1,NA
11,PP1,so_no_lit,499,0,0,0,2013,9,3,988,NA,1,NA
11,PP1,so_no_lit,513,0,4,0,2013,9,3,988,NA,1,NA
11,PP1,so_no_lit,519,0,9,0,2013,9,3,988,NA,1,NA
11,PP1,so_no_lit,524,23,14,1.55,2013,9,3,988,NA,1,NA
11,PP1,so_no_lit,528,26,19,1.31,2013,9,3,988,NA,1,NA
11,PP1,so_no_lit,527,26,24,1.05,2013,9,3,988,NA,1,NA
11,PP1,so_no_lit,527,25,28,0.84,2013,9,3,988,NA,1,NA
11,PP1,so_no_lit,530,26,33,0.73,2013,9,3,988,NA,1,NA
11,PP1,so_no_lit,533,27,38,0.66,2013,9,3,988,NA,1,NA
11,PP1,so_no_lit,535,28,43,0.62,2013,9,3,988,NA,1,NA
11,PP1,so_no_lit,539,31,48,0.61,2013,9,3,988,NA,1,NA
11,PP1,so_no_lit,544,34,52,0.61,2013,9,3,988,NA,1,NA
11,PP1,so_no_lit,545,36,57,0.59,2013,9,3,988,NA,1,NA
11,PP1,so_no_lit,550,39,62,0.6,2013,9,3,988,NA,1,NA
11,PP1,so_no_lit,550,41,67,0.58,2013,9,3,988,NA,1,NA
11,PP1,so_no_lit,552,44,72,0.57,2013,9,3,988,NA,1,NA
11,PP1,so_no_lit,554,45,76,0.56,2013,9,3,988,NA,1,NA
11,PP1,so_no_lit,560,49,81,0.56,2013,9,3,988,NA,1,NA
11,PP1,so_no_lit,561,51,86,0.56,2013,9,3,988,NA,1,NA
11,PP1,my_no_lit,472,0,0,0,2013,9,3,988,NA,1,NA
11,PP1,my_no_lit,485,0,4,0,2013,9,3,988,NA,1,NA
11,PP1,my_no_lit,493,0,9,0,2013,9,3,988,NA,1,NA
11,PP1,my_no_lit,507,33,14,2.21,2013,9,3,988,NA,1,NA
11,PP1,my_no_lit,513,41,19,2.02,2013,9,3,988,NA,1,NA
11,PP1,my_no_lit,518,46,24,1.82,2013,9,3,988,NA,1,NA
11,PP1,my_no_lit,523,50,28,1.66,2013,9,3,988,NA,1,NA
11,PP1,ml,491,0,0,0,2013,9,3,988,NA,1,NA
11,PP1,ml,498,0,4,0,2013,9,3,988,NA,1,NA
11,PP1,ml,500,0,9,0,2013,9,3,988,NA,1,NA
11,PP1,ml,502,11,14,0.72,2013,9,3,988,NA,1,NA
11,PP1,ml,505,12,19,0.63,2013,9,3,988,NA,1,NA
11,PP1,ml,507,14,24,0.57,2013,9,3,988,NA,1,NA
11,PP1,ml,508,16,28,0.52,2013,9,3,988,NA,1,NA
11,PP1,ml,511,18,33,0.5,2013,9,3,988,NA,1,NA
11,PP1,ml,513,20,38,0.49,2013,9,3,988,NA,1,NA
11,PP1,ml,516,22,43,0.48,2013,9,3,988,NA,1,NA
11,PP1,ml,518,24,48,0.48,2013,9,3,988,NA,1,NA
11,PP1,ml,521,27,52,0.48,2013,9,3,988,NA,1,NA
11,PP1,ml,524,29,57,0.48,2013,9,3,988,NA,1,NA
11,PP1,ml,527,32,62,0.49,2013,9,3,988,NA,1,NA
11,PP1,ml,529,35,67,0.49,2013,9,3,988,NA,1,NA
11,PP1,ml,532,37,72,0.49,2013,9,3,988,NA,1,NA
11,PP1,ml,535,40,76,0.49,2013,9,3,988,NA,1,NA
11,PP1,ml,538,43,81,0.5,2013,9,3,988,NA,1,NA
11,PP1,ml,541,46,86,0.5,2013,9,3,988,NA,1,NA
11,PP1,ml,544,49,91,0.51,2013,9,3,988,NA,1,NA
11,PP1,ml,547,52,96,0.51,2013,9,3,988,NA,1,NA
13,PP1,con_nor_lit,452,0,0,0,2013,9,3,989,NA,1,NA
13,PP1,con_nor_lit,461,0,4,0,2013,9,3,989,NA,1,NA
13,PP1,con_nor_lit,464,0,9,0,2013,9,3,989,NA,1,NA
13,PP1,con_nor_lit,467,14,14,0.95,2013,9,3,989,NA,1,NA
13,PP1,con_nor_lit,469,16,19,0.81,2013,9,3,989,NA,1,NA
13,PP1,con_nor_lit,472,18,24,0.74,2013,9,3,989,NA,1,NA
13,PP1,con_nor_lit,476,21,28,0.7,2013,9,3,989,NA,1,NA
13,PP1,con_nor_lit,478,23,33,0.66,2013,9,3,989,NA,1,NA
13,PP1,con_nor_lit,481,26,38,0.64,2013,9,3,989,NA,1,NA
13,PP1,con_nor_lit,484,28,43,0.62,2013,9,3,989,NA,1,NA
13,PP1,con_nor_lit,487,31,48,0.61,2013,9,3,989,NA,1,NA
13,PP1,con_nor_lit,490,34,52,0.6,2013,9,3,989,NA,1,NA
13,PP1,con_nor_lit,492,36,57,0.59,2013,9,3,989,NA,1,NA
13,PP1,con_nor_lit,495,39,62,0.59,2013,9,3,989,NA,1,NA
13,PP1,con_nor_lit,498,41,67,0.58,2013,9,3,989,NA,1,NA
13,PP1,con_nor_lit,501,44,72,0.58,2013,9,3,989,NA,1,NA
13,PP1,con_nor_lit,504,47,76,0.58,2013,9,3,989,NA,1,NA
13,PP1,con_nor_lit,506,50,81,0.57,2013,9,3,989,NA,1,NA
13,PP1,con_no_lit,440,0,0,0,2013,9,3,989,NA,1,NA
13,PP1,con_no_lit,445,0,4,0,2013,9,3,989,NA,1,NA
13,PP1,con_no_lit,448,0,9,0,2013,9,3,989,NA,1,NA
13,PP1,con_no_lit,449,8,14,0.57,2013,9,3,989,NA,1,NA
13,PP1,con_no_lit,450,9,19,0.45,2013,9,3,989,NA,1,NA
13,PP1,con_no_lit,457,13,24,0.54,2013,9,3,989,NA,1,NA
13,PP1,con_no_lit,458,16,28,0.54,2013,9,3,989,NA,1,NA
13,PP1,con_no_lit,460,18,33,0.52,2013,9,3,989,NA,1,NA
13,PP1,con_no_lit,461,20,38,0.5,2013,9,3,989,NA,1,NA
13,PP1,con_no_lit,464,22,43,0.49,2013,9,3,988,NA,1,NA
13,PP1,con_no_lit,465,24,48,0.48,2013,9,3,989,NA,1,NA
13,PP1,con_no_lit,473,28,52,0.51,2013,9,3,989,NA,1,NA
13,PP1,con_no_lit,476,32,57,0.53,2013,9,3,989,NA,1,NA
13,PP1,con_no_lit,481,36,62,0.55,2013,9,3,988,NA,1,NA
13,PP1,con_no_lit,482,40,67,0.56,2013,9,3,988,NA,1,NA
13,PP1,con_no_lit,485,43,72,0.57,2013,9,3,989,NA,1,NA
13,PP1,con_no_lit,485,46,76,0.56,2013,9,3,989,NA,1,NA
13,PP1,con_no_lit,490,49,81,0.56,2013,9,3,989,NA,1,NA
13,PP1,con_no_lit,493,52,86,0.57,2013,9,3,989,NA,1,NA
13,PP1,so_no_lit,480,0,0,0,2013,9,3,988,NA,1,NA
13,PP1,so_no_lit,482,0,4,0,2013,9,3,989,NA,1,NA
13,PP1,so_no_lit,486,0,9,0,2013,9,3,989,NA,1,NA
13,PP1,so_no_lit,484,4,14,0.3,2013,9,3,989,NA,1,NA
13,PP1,so_no_lit,492,10,19,0.51,2013,9,3,988,NA,1,NA
13,PP1,so_no_lit,495,14,24,0.56,2013,9,3,989,NA,1,NA
13,PP1,so_no_lit,496,17,28,0.56,2013,9,3,988,NA,1,NA
13,PP1,so_no_lit,500,20,33,0.57,2013,9,3,989,NA,1,NA
13,PP1,so_no_lit,504,24,38,0.58,2013,9,3,988,NA,1,NA
13,PP1,so_no_lit,507,27,43,0.59,2013,9,3,989,NA,1,NA
13,PP1,so_no_lit,507,29,48,0.57,2013,9,3,989,NA,1,NA
13,PP1,so_no_lit,511,31,52,0.57,2013,9,3,989,NA,1,NA
13,PP1,so_no_lit,515,35,57,0.57,2013,9,3,988,NA,1,NA
13,PP1,so_no_lit,518,38,62,0.58,2013,9,3,988,NA,1,NA
13,PP1,so_no_lit,521,41,67,0.58,2013,9,3,989,NA,1,NA
13,PP1,so_no_lit,521,43,72,0.57,2013,9,3,988,NA,1,NA
13,PP1,so_no_lit,527,47,76,0.57,2013,9,3,988,NA,1,NA
13,PP1,so_no_lit,530,50,81,0.57,2013,9,3,988,NA,1,NA
13,PP1,my_no_lit,511,0,0,0,2013,9,3,988,NA,1,NA
13,PP1,my_no_lit,522,0,4,0,2013,9,3,988,NA,1,NA
13,PP1,my_no_lit,530,0,9,0,2013,9,3,989,NA,1,NA
13,PP1,my_no_lit,536,24,14,1.63,2013,9,3,988,NA,1,NA
13,PP1,my_no_lit,541,29,19,1.44,2013,9,3,988,NA,1,NA
13,PP1,my_no_lit,547,34,24,1.35,2013,9,3,988,NA,1,NA
13,PP1,my_no_lit,551,38,28,1.27,2013,9,3,989,NA,1,NA
13,PP1,my_no_lit,557,43,33,1.22,2013,9,3,988,NA,1,NA
13,PP1,my_no_lit,563,48,38,1.2,2013,9,3,988,NA,1,NA
13,PP1,my_no_lit,568,53,43,1.17,2013,9,3,989,NA,1,NA
13,PP1,ml,592,0,0,0,2013,9,3,988,NA,1,NA
13,PP1,ml,593,0,4,0,2013,9,3,988,NA,1,NA
13,PP1,ml,595,0,9,0,2013,9,3,988,NA,1,NA
13,PP1,ml,598,6,14,0.39,2013,9,3,988,NA,1,NA
13,PP1,ml,599,7,19,0.38,2013,9,3,988,NA,1,NA
13,PP1,ml,599,7,24,0.3,2013,9,3,988,NA,1,NA
13,PP1,ml,600,8,28,0.26,2013,9,3,988,NA,1,NA
13,PP1,ml,607,12,33,0.34,2013,9,3,988,NA,1,NA
13,PP1,ml,609,15,38,0.38,2013,9,3,988,NA,1,NA
13,PP1,ml,609,18,43,0.39,2013,9,3,988,NA,1,NA
13,PP1,ml,612,20,48,0.39,2013,9,3,988,NA,1,NA
13,PP1,ml,616,23,52,0.41,2013,9,3,988,NA,1,NA
13,PP1,ml,616,25,57,0.41,2013,9,3,988,NA,1,NA
13,PP1,ml,620,28,62,0.42,2013,9,3,988,NA,1,NA
13,PP1,ml,625,31,67,0.44,2013,9,3,988,NA,1,NA
13,PP1,ml,625,34,72,0.44,2013,9,3,988,NA,1,NA
13,PP1,ml,629,37,76,0.45,2013,9,3,988,NA,1,NA
13,PP1,ml,631,39,81,0.46,2013,9,3,988,NA,1,NA
13,PP1,ml,634,42,86,0.46,2013,9,3,988,NA,1,NA
13,PP1,ml,637,45,91,0.47,2013,9,3,988,NA,1,NA
13,PP1,ml,639,48,96,0.47,2013,9,3,988,NA,1,NA
13,PP1,ml,643,51,100,0.48,2013,9,3,988,NA,1,NA
15,PP1,con_nor_lit,547,0,0,0,2013,9,3,992,NA,1,NA
15,PP1,con_nor_lit,548,0,4,0,2013,9,3,992,NA,1,NA
15,PP1,con_nor_lit,549,0,9,0,2013,9,3,992,NA,1,NA
15,PP1,con_nor_lit,551,3,14,0.25,2013,9,3,992,NA,1,NA
15,PP1,con_nor_lit,553,5,19,0.28,2013,9,3,992,NA,1,NA
15,PP1,con_nor_lit,555,7,24,0.29,2013,9,3,992,NA,1,NA
15,PP1,con_nor_lit,557,9,28,0.31,2013,9,3,992,NA,1,NA
15,PP1,con_nor_lit,558,11,33,0.32,2013,9,3,992,NA,1,NA
15,PP1,con_nor_lit,560,13,38,0.33,2013,9,3,992,NA,1,NA
15,PP1,con_nor_lit,562,15,43,0.33,2013,9,3,992,NA,1,NA
15,PP1,con_nor_lit,565,17,48,0.34,2013,9,3,992,NA,1,NA
15,PP1,con_nor_lit,567,19,52,0.35,2013,9,3,992,NA,1,NA
15,PP1,con_nor_lit,569,22,57,0.36,2013,9,3,992,NA,1,NA
15,PP1,con_nor_lit,571,24,62,0.36,2013,9,3,992,NA,1,NA
15,PP1,con_nor_lit,574,26,67,0.37,2013,9,3,992,NA,1,NA
15,PP1,con_nor_lit,576,29,72,0.38,2013,9,3,992,NA,1,NA
15,PP1,con_nor_lit,578,31,76,0.38,2013,9,3,992,NA,1,NA
15,PP1,con_nor_lit,580,33,81,0.39,2013,9,3,992,NA,1,NA
15,PP1,con_nor_lit,582,35,86,0.39,2013,9,3,992,NA,1,NA
15,PP1,con_nor_lit,584,38,91,0.39,2013,9,3,992,NA,1,NA
15,PP1,con_nor_lit,586,40,96,0.39,2013,9,3,992,NA,1,NA
15,PP1,con_nor_lit,589,42,100,0.4,2013,9,3,992,NA,1,NA
15,PP1,con_nor_lit,591,45,105,0.4,2013,9,3,992,NA,1,NA
15,PP1,con_nor_lit,593,47,110,0.4,2013,9,3,992,NA,1,NA
15,PP1,con_nor_lit,596,49,115,0.41,2013,9,3,992,NA,1,NA
15,PP1,con_nor_lit,599,52,120,0.41,2013,9,3,992,NA,1,NA
15,PP1,con_no_lit,518,0,0,0,2013,9,3,992,NA,1,NA
15,PP1,con_no_lit,518,0,4,0,2013,9,3,992,NA,1,NA
15,PP1,con_no_lit,519,0,9,0,2013,9,3,992,NA,1,NA
15,PP1,con_no_lit,519,1,14,0.09,2013,9,3,992,NA,1,NA
15,PP1,con_no_lit,520,2,19,0.1,2013,9,3,992,NA,1,NA
15,PP1,con_no_lit,521,2,24,0.11,2013,9,3,992,NA,1,NA
15,PP1,con_no_lit,522,4,28,0.13,2013,9,3,992,NA,1,NA
15,PP1,con_no_lit,523,5,33,0.14,2013,9,3,992,NA,1,NA
15,PP1,con_no_lit,524,6,38,0.16,2013,9,3,992,NA,1,NA
15,PP1,con_no_lit,526,8,43,0.17,2013,9,3,992,NA,1,NA
15,PP1,con_no_lit,528,9,48,0.19,2013,9,3,992,NA,1,NA
15,PP1,con_no_lit,529,11,52,0.2,2013,9,3,992,NA,1,NA
15,PP1,con_no_lit,531,13,57,0.22,2013,9,3,992,NA,1,NA
15,PP1,con_no_lit,533,15,62,0.23,2013,9,3,992,NA,1,NA
15,PP1,con_no_lit,535,17,67,0.25,2013,9,3,992,NA,1,NA
15,PP1,con_no_lit,538,20,72,0.26,2013,9,3,992,NA,1,NA
15,PP1,con_no_lit,540,22,76,0.27,2013,9,3,992,NA,1,NA
15,PP1,con_no_lit,542,24,81,0.28,2013,9,3,992,NA,1,NA
15,PP1,con_no_lit,544,27,86,0.29,2013,9,3,992,NA,1,NA
15,PP1,con_no_lit,547,29,91,0.3,2013,9,3,992,NA,1,NA
15,PP1,con_no_lit,549,32,96,0.31,2013,9,3,992,NA,1,NA
15,PP1,con_no_lit,552,35,100,0.32,2013,9,3,992,NA,1,NA
15,PP1,con_no_lit,554,37,105,0.33,2013,9,3,992,NA,1,NA
15,PP1,con_no_lit,557,40,110,0.34,2013,9,3,992,NA,1,NA
15,PP1,con_no_lit,560,43,115,0.35,2013,9,3,992,NA,1,NA
15,PP1,con_no_lit,562,46,120,0.36,2013,9,3,992,NA,1,NA
15,PP1,con_no_lit,565,49,124,0.37,2013,9,3,992,NA,1,NA
15,PP1,so_no_lit,718,0,0,0,2013,9,3,992,NA,1,NA
15,PP1,so_no_lit,702,0,4,0,2013,9,3,992,NA,1,NA
15,PP1,so_no_lit,693,0,9,0,2013,9,3,992,NA,1,NA
15,PP1,so_no_lit,687,30,14,-2.03,2013,9,3,992,NA,1,NA
15,PP1,so_no_lit,683,33,19,-1.65,2013,9,3,992,NA,1,NA
15,PP1,so_no_lit,681,34,24,-1.37,2013,9,3,992,NA,1,NA
15,PP1,so_no_lit,680,35,28,-1.16,2013,9,3,992,NA,1,NA
15,PP1,so_no_lit,679,35,33,-0.98,2013,9,3,992,NA,1,NA
15,PP1,so_no_lit,678,34,38,-0.85,2013,9,3,992,NA,1,NA
15,PP1,so_no_lit,678,33,43,-0.73,2013,9,3,992,NA,1,NA
15,PP1,so_no_lit,678,32,48,-0.63,2013,9,3,992,NA,1,NA
15,PP1,so_no_lit,679,30,52,-0.54,2013,9,3,992,NA,1,NA
15,PP1,so_no_lit,680,28,57,-0.47,2013,9,3,992,NA,1,NA
15,PP1,so_no_lit,681,26,62,-0.4,2013,9,3,992,NA,1,NA
15,PP1,so_no_lit,682,24,67,-0.34,2013,9,3,992,NA,1,NA
15,PP1,so_no_lit,683,22,72,-0.29,2013,9,3,992,NA,1,NA
15,PP1,so_no_lit,685,20,76,-0.24,2013,9,3,992,NA,1,NA
15,PP1,so_no_lit,687,17,81,-0.2,2013,9,3,992,NA,1,NA
15,PP1,so_no_lit,688,14,86,-0.16,2013,9,3,992,NA,1,NA
15,PP1,so_no_lit,690,12,91,-0.12,2013,9,3,992,NA,1,NA
15,PP1,so_no_lit,692,9,96,-0.09,2013,9,3,992,NA,1,NA
15,PP1,so_no_lit,695,6,100,-0.05,2013,9,3,992,NA,1,NA
15,PP1,so_no_lit,697,3,105,-0.02,2013,9,3,992,NA,1,NA
15,PP1,so_no_lit,700,0,110,0,2013,9,3,992,NA,1,NA
15,PP1,so_no_lit,702,3,115,0.02,2013,9,3,992,NA,1,NA
15,PP1,so_no_lit,704,6,120,0.05,2013,9,3,992,NA,1,NA
15,PP1,so_no_lit,707,9,124,0.07,2013,9,3,992,NA,1,NA
15,PP1,my_no_lit,507,0,0,0,2013,9,3,992,NA,1,NA
15,PP1,my_no_lit,512,0,4,0,2013,9,3,992,NA,1,NA
15,PP1,my_no_lit,517,0,9,0,2013,9,3,992,NA,1,NA
15,PP1,my_no_lit,520,13,14,0.88,2013,9,3,992,NA,1,NA
15,PP1,my_no_lit,524,17,19,0.84,2013,9,3,992,NA,1,NA
15,PP1,my_no_lit,528,21,24,0.83,2013,9,3,992,NA,1,NA
15,PP1,my_no_lit,533,25,28,0.82,2013,9,3,992,NA,1,NA
15,PP1,my_no_lit,537,29,33,0.83,2013,9,3,992,NA,1,NA
15,PP1,my_no_lit,542,34,38,0.84,2013,9,3,992,NA,1,NA
15,PP1,my_no_lit,547,39,43,0.85,2013,9,3,992,NA,1,NA
15,PP1,my_no_lit,552,44,48,0.87,2013,9,3,992,NA,1,NA
15,PP1,my_no_lit,558,49,52,0.88,2013,9,3,992,NA,1,NA
15,PP1,my_no_lit,563,54,57,0.9,2013,9,3,992,NA,1,NA
15,PP1,ml,631,0,0,0,2013,9,3,992,NA,1,NA
15,PP1,ml,633,0,4,0,2013,9,3,992,NA,1,NA
15,PP1,ml,634,0,9,0,2013,9,3,992,NA,1,NA
15,PP1,ml,636,5,14,0.34,2013,9,3,992,NA,1,NA
15,PP1,ml,638,7,19,0.34,2013,9,3,992,NA,1,NA
15,PP1,ml,640,8,24,0.34,2013,9,3,992,NA,1,NA
15,PP1,ml,641,10,28,0.34,2013,9,3,992,NA,1,NA
15,PP1,ml,643,12,33,0.34,2013,9,3,992,NA,1,NA
15,PP1,ml,645,14,38,0.34,2013,9,3,992,NA,1,NA
15,PP1,ml,647,15,43,0.34,2013,9,3,992,NA,1,NA
15,PP1,ml,649,17,48,0.34,2013,9,3,992,NA,1,NA
15,PP1,ml,651,19,52,0.35,2013,9,3,992,NA,1,NA
15,PP1,ml,653,21,57,0.35,2013,9,3,992,NA,1,NA
15,PP1,ml,655,23,62,0.35,2013,9,3,992,NA,1,NA
15,PP1,ml,657,25,67,0.36,2013,9,3,992,NA,1,NA
15,PP1,ml,659,27,72,0.36,2013,9,3,992,NA,1,NA
15,PP1,ml,661,29,76,0.36,2013,9,3,992,NA,1,NA
15,PP1,ml,663,32,81,0.37,2013,9,3,992,NA,1,NA
15,PP1,ml,665,34,86,0.37,2013,9,3,992,NA,1,NA
15,PP1,ml,667,36,91,0.37,2013,9,3,992,NA,1,NA
15,PP1,ml,669,38,96,0.37,2013,9,3,992,NA,1,NA
15,PP1,ml,671,40,100,0.37,2013,9,3,992,NA,1,NA
15,PP1,ml,673,42,105,0.38,2013,9,3,992,NA,1,NA
15,PP1,ml,675,44,110,0.38,2013,9,3,992,NA,1,NA
15,PP1,ml,677,46,115,0.38,2013,9,3,992,NA,1,NA
15,PP1,ml,679,48,120,0.38,2013,9,3,992,NA,1,NA
15,PP1,ml,681,50,124,0.38,2013,9,3,992,NA,1,NA
21,PP1,con_nor_lit,595,0,4,0,2013,9,3,988,NA,1,NA
21,PP1,con_nor_lit,594,0,9,0,2013,9,3,988,NA,1,NA
21,PP1,con_nor_lit,598,10,14,0.65,2013,9,3,989,NA,1,NA
21,PP1,con_nor_lit,603,14,19,0.72,2013,9,3,988,NA,1,NA
21,PP1,con_nor_lit,605,17,24,0.69,2013,9,3,989,NA,1,NA
21,PP1,con_nor_lit,605,18,28,0.6,2013,9,3,989,NA,1,NA
21,PP1,con_nor_lit,609,20,33,0.57,2013,9,3,988,NA,1,NA
21,PP1,con_nor_lit,615,24,38,0.6,2013,9,3,988,NA,1,NA
21,PP1,con_nor_lit,617,27,43,0.6,2013,9,3,988,NA,1,NA
21,PP1,con_nor_lit,619,30,48,0.59,2013,9,3,989,NA,1,NA
21,PP1,con_nor_lit,626,35,52,0.62,2013,9,3,988,NA,1,NA
21,PP1,con_nor_lit,630,39,57,0.64,2013,9,3,988,NA,1,NA
21,PP1,con_nor_lit,633,43,62,0.66,2013,9,3,989,NA,1,NA
21,PP1,con_nor_lit,633,46,67,0.65,2013,9,3,989,NA,1,NA
21,PP1,con_nor_lit,641,50,72,0.66,2013,9,3,989,NA,1,NA
21,PP1,con_no_lit,601,0,0,0,2013,9,3,988,NA,1,NA
21,PP1,con_no_lit,602,0,4,0,2013,9,3,988,NA,1,NA
21,PP1,con_no_lit,602,0,9,0,2013,9,3,988,NA,1,NA
21,PP1,con_no_lit,606,4,14,0.27,2013,9,3,988,NA,1,NA
21,PP1,con_no_lit,607,5,19,0.28,2013,9,3,989,NA,1,NA
21,PP1,con_no_lit,609,8,24,0.31,2013,9,3,989,NA,1,NA
21,PP1,con_no_lit,612,10,28,0.34,2013,9,3,988,NA,1,NA
21,PP1,con_no_lit,614,12,33,0.35,2013,9,3,989,NA,1,NA
21,PP1,con_no_lit,617,15,38,0.38,2013,9,3,988,NA,1,NA
21,PP1,con_no_lit,620,19,43,0.41,2013,9,3,988,NA,1,NA
21,PP1,con_no_lit,624,22,48,0.44,2013,9,3,988,NA,1,NA
21,PP1,con_no_lit,622,24,52,0.42,2013,9,3,988,NA,1,NA
21,PP1,con_no_lit,624,25,57,0.41,2013,9,3,989,NA,1,NA
21,PP1,con_no_lit,627,27,62,0.41,2013,9,3,988,NA,1,NA
21,PP1,con_no_lit,630,29,67,0.41,2013,9,3,988,NA,1,NA
21,PP1,con_no_lit,635,33,72,0.43,2013,9,3,989,NA,1,NA
21,PP1,con_no_lit,636,35,76,0.44,2013,9,3,989,NA,1,NA
21,PP1,con_no_lit,638,38,81,0.44,2013,9,3,989,NA,1,NA
21,PP1,con_no_lit,641,41,86,0.44,2013,9,3,988,NA,1,NA
21,PP1,con_no_lit,643,43,91,0.45,2013,9,3,989,NA,1,NA
21,PP1,con_no_lit,646,46,96,0.45,2013,9,3,989,NA,1,NA
21,PP1,con_no_lit,648,48,100,0.45,2013,9,3,989,NA,1,NA
21,PP1,con_no_lit,652,51,105,0.46,2013,9,3,988,NA,1,NA
21,PP1,so_no_lit,756,0,0,0,2013,9,3,988,NA,1,NA
21,PP1,so_no_lit,754,0,4,0,2013,9,3,988,NA,1,NA
21,PP1,so_no_lit,753,0,9,0,2013,9,3,989,NA,1,NA
21,PP1,so_no_lit,755,1,14,-0.08,2013,9,3,988,NA,1,NA
21,PP1,so_no_lit,756,0,19,0,2013,9,3,989,NA,1,NA
21,PP1,so_no_lit,758,2,24,0.1,2013,9,3,988,NA,1,NA
21,PP1,so_no_lit,761,5,28,0.18,2013,9,3,988,NA,1,NA
21,PP1,so_no_lit,763,8,33,0.24,2013,9,3,988,NA,1,NA
21,PP1,so_no_lit,765,11,38,0.28,2013,9,3,988,NA,1,NA
21,PP1,so_no_lit,768,14,43,0.31,2013,9,3,988,NA,1,NA
21,PP1,so_no_lit,770,16,48,0.33,2013,9,3,988,NA,1,NA
21,PP1,so_no_lit,772,19,52,0.34,2013,9,3,988,NA,1,NA
21,PP1,so_no_lit,775,22,57,0.36,2013,9,3,988,NA,1,NA
21,PP1,so_no_lit,780,26,62,0.39,2013,9,3,988,NA,1,NA
21,PP1,so_no_lit,782,29,67,0.4,2013,9,3,988,NA,1,NA
21,PP1,so_no_lit,784,32,72,0.42,2013,9,3,988,NA,1,NA
21,PP1,so_no_lit,785,34,76,0.42,2013,9,3,989,NA,1,NA
21,PP1,so_no_lit,788,37,81,0.43,2013,9,3,989,NA,1,NA
21,PP1,so_no_lit,792,40,86,0.43,2013,9,3,988,NA,1,NA
21,PP1,so_no_lit,794,43,91,0.44,2013,9,3,988,NA,1,NA
21,PP1,so_no_lit,797,46,96,0.45,2013,9,3,988,NA,1,NA
21,PP1,so_no_lit,800,49,100,0.45,2013,9,3,988,NA,1,NA
