Tree ID,stem tag grouping,Pv. Tag No,tree_tag,T1,T2,X,Y,Family,Species,Tree Notes,density,WD Type,database_id,DBH0,dbh,DPOMtMinus1,DBH2,DBH3,DBH4,POM0,POM,F1,F2,F3,F4,LI,CI,CF,height_m,F5,Height Broken At,Census Notes,census_database_id,census_date,plot_code,census_date2,year,month,day
750648,NA,NA,12,2,NA,4,20.5,Ebenaceae,Diospyros polystemon,NA,NA,WDGenus,3137525,529,529,NA,529,529,529,NA,2200,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750649,NA,NA,13,2,NA,3.5,24,Ebenaceae,Diospyros polystemon,NA,NA,WDGenus,3137526,345,345,NA,345,345,345,NA,2650,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750650,NA,NA,14,2,NA,16.5,22.5,Lauraceae,Hypodaphnis zenkeri,NA,NA,WDFamily,3137527,278,278,NA,278,278,278,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750651,NA,NA,15,2,NA,16.5,31.5,Euphorbiaceae,Maprounea membranacea,NA,NA,WDFamily,3137528,247,247,NA,247,247,247,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750652,NA,NA,16,2,NA,10.5,30,Ochnaceae,Lophira alata,NA,NA,WDSpecies,3137529,121,121,NA,121,121,121,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750653,NA,NA,17,2,NA,7,32,Arecaceae,Elaeis guineensis,NA,NA,WDPlot,3137530,274,274,NA,274,274,274,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750654,NA,NA,18,2,NA,14.5,37,Ebenaceae,Diospyros polystemon,NA,NA,WDGenus,3137531,323,323,NA,323,323,323,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750655,NA,NA,19,2,NA,14.5,35,Lauraceae,Beilschmiedia fulva,NA,NA,WDGenus,3137532,0,0,NA,0,0,0,NA,0,0,aru,0,0,NA,NA,NA,NA,NA,NA,Mort debout,6072,2014.803,XXX_02,20141021,2014,10,21
750656,NA,NA,20,2,NA,16.5,31,Burseraceae,Dacryodes buettneri,NA,NA,WDSpecies,3137533,648,648,NA,648,648,648,NA,2470,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750657,NA,NA,21,2,NA,19.5,34.5,Ebenaceae,Diospyros suaveolens,NA,NA,WDGenus,3137534,143,143,NA,143,143,143,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750658,NA,NA,22,2,NA,16,38.5,Olacaceae,Ongokea gore,NA,NA,WDSpecies,3137535,652,641,NA,641,641,641,NA,1300,a,1,0,3,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750802,NA,NA,160,20,NA,73.5,5,Ebenaceae,Diospyros suaveolens,NA,NA,WDGenus,3137660,134,134,NA,134,134,134,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750803,NA,NA,161,20,NA,73,5.5,Irvingiaceae,Desbordesia indet,NA,NA,WDGenus,3137661,343,343,NA,343,343,343,NA,2270,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750804,NA,NA,162,20,NA,73.5,57.5,Ochnaceae,Testulea gabonensis,NA,NA,WDSpecies,3137662,833,819,NA,819,819,819,NA,3500,a,1,0,3,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750805,NA,NA,163,20,NA,79.5,7,Ebenaceae,Diospyros polystemon,NA,NA,WDGenus,3137663,193,193,NA,193,193,193,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750806,NA,NA,164,20,NA,79,9,Ebenaceae,Diospyros suaveolens,NA,NA,WDGenus,3137664,108,108,NA,108,108,108,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750807,NA,NA,165,20,NA,78.5,10,Ebenaceae,Diospyros suaveolens,NA,NA,WDGenus,3137665,188,188,NA,188,188,188,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750808,NA,NA,166,20,NA,73,14,Irvingiaceae,Desbordesia indet,NA,NA,WDGenus,3137666,722,722,NA,722,722,722,NA,3550,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750809,NA,NA,167,20,NA,73,16.5,Ochnaceae,Testulea gabonensis,NA,NA,WDSpecies,3137667,784,784,NA,784,784,784,NA,3600,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750810,NA,NA,168,20,NA,77.5,20,Fabaceae,Pentaclethra macrophylla,NA,NA,WDSpecies,3137668,220,220,NA,220,220,220,NA,2700,b,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750801,NA,NA,758,20,NA,61,10,Sapindaceae,Ganophyllum giganteum,NA,NA,WDSpecies,3137730,269,269,NA,269,269,269,NA,3570,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750811,NA,NA,169,21,NA,81,4,Ebenaceae,Diospyros polystemon,NA,NA,WDGenus,3137669,278,278,NA,278,278,278,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750812,NA,NA,170,21,NA,84,2.5,Annonaceae,Xylopia hypolampra,NA,NA,WDSpecies,3137670,215,215,NA,215,215,215,NA,3330,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750813,NA,NA,171,21,NA,82,9,Irvingiaceae,Desbordesia indet,NA,NA,WDGenus,3137671,295,295,NA,295,295,295,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750814,NA,NA,172,21,NA,91,1,Malvaceae,Cola lizae,NA,NA,WDGenus,3137672,141,141,NA,141,141,141,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750815,NA,NA,173,21,NA,90,0,Sapotaceae,Letestua durissima,NA,NA,WDSpecies,3137673,1635,1635,NA,1635,1635,1635,NA,2950,ah,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750816,NA,NA,174,21,NA,93.5,10,Fabaceae,Pentaclethra macrophylla,NA,NA,WDSpecies,3137674,573,573,NA,573,573,573,NA,3500,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750817,NA,NA,176,21,NA,81,16.5,Olacaceae,Heisteria parvifolia,NA,NA,WDFamily,3137675,455,455,NA,455,455,455,NA,2650,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750818,NA,NA,177,21,NA,81,18,Irvingiaceae,Irvingia gabonensis,NA,NA,WDSpecies,3137676,334,334,NA,334,334,334,NA,3050,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750819,NA,NA,178,21,NA,95.5,14,Sapindaceae,Eriocoelum indet,NA,NA,WDGenus,3137677,428,428,NA,428,428,428,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750820,NA,NA,179,22,NA,99.5,26,Irvingiaceae,Desbordesia indet,NA,NA,WDGenus,3137678,0,289,NA,289,289,289,NA,3200,a,1,0,7,NA,NA,NA,NA,NA,NA,Echelle courte,6072,2014.803,XXX_02,20141021,2014,10,21
750821,NA,NA,180,22,NA,99,35,Annonaceae,Enantia chlorantha,NA,NA,WDFamily,3137679,300,315,NA,315,315,315,NA,1300,c,1,0,7,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750822,NA,NA,181,22,NA,92,31,Ochnaceae,Testulea gabonensis,NA,NA,WDSpecies,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750823,NA,NA,182,22,NA,95.5,39.5,Ebenaceae,Diospyros polystemon,NA,NA,WDGenus,3137681,200,200,NA,200,200,200,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750824,NA,NA,184,22,NA,89,38,Meliaceae,Trichilia prieuriana,NA,NA,WDGenus,3137682,210,210,NA,210,210,210,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750825,NA,NA,185,22,NA,87,22.5,Ebenaceae,Diospyros polystemon,NA,NA,WDGenus,3137683,164,164,NA,164,164,164,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750826,NA,NA,186,22,NA,83,24,Ebenaceae,Diospyros suaveolens,NA,NA,WDGenus,3137684,175,175,NA,175,175,175,NA,1580,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750827,NA,NA,187,22,NA,82,24,Ebenaceae,Diospyros suaveolens,NA,NA,WDGenus,3137685,110,110,NA,110,110,110,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750828,NA,NA,188,23,NA,91.5,44,Fabaceae,Pterocarpus soyauxii,NA,NA,WDSpecies,3137686,0,1593,NA,1593,1593,1593,NA,3400,a,1,0,3,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750829,NA,NA,189,23,NA,82,63.5,Irvingiaceae,Desbordesia indet,NA,NA,WDGenus,3137687,1190,1109,NA,1109,1109,1109,NA,3580,c,1,0,2,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750830,NA,NA,190,23,NA,82.5,68.5,Euphorbiaceae,Plagiostyles africana,NA,NA,WDSpecies,3137688,354,354,NA,354,354,354,NA,2500,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750831,NA,NA,191,23,NA,82.5,70,Anacardiaceae,Trichoscypha acuminata,NA,NA,WDGenus,3137689,105,105,NA,105,105,105,NA,1300,ah,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750832,NA,NA,192,23,NA,81,71,Ebenaceae,Diospyros suaveolens,NA,NA,WDGenus,3137690,128,128,NA,128,128,128,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750833,NA,NA,193,23,NA,89,71.5,Euphorbiaceae,Plagiostyles africana,NA,NA,WDSpecies,3137691,329,329,NA,329,329,329,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750834,NA,NA,194,23,NA,89,74.5,Fabaceae,Piptadeniastrum africanum,NA,NA,WDSpecies,3137692,1122,1122,NA,1122,1122,1122,NA,3300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750835,NA,NA,195,23,NA,91,73.5,Euphorbiaceae,Plagiostyles africana,NA,NA,WDSpecies,3137693,466,466,NA,466,466,466,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750836,NA,NA,196,23,NA,97,53,Lauraceae,Hypodaphnis zenkeri,NA,NA,WDFamily,3137694,230,230,NA,230,230,230,NA,1780,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750837,NA,NA,197,24,NA,88.5,64,Fabaceae,Fillaeopsis discophora,NA,NA,WDSpecies,3137695,432,432,NA,432,432,432,NA,3380,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750838,NA,NA,198,24,NA,96,70,Irvingiaceae,Desbordesia indet,NA,NA,WDGenus,3137696,245,245,NA,245,245,245,NA,1910,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750839,NA,NA,199,24,NA,96,71,Malvaceae,Cola lizae,NA,NA,WDGenus,3137697,125,125,NA,125,125,125,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750840,NA,NA,200,24,NA,95.5,75.5,Fabaceae,Fillaeopsis discophora,NA,NA,WDSpecies,3137698,513,505,NA,505,505,505,NA,3070,c,1,0,7,NA,NA,NA,NA,NA,NA,bad pom due to lump,6072,2014.803,XXX_02,20141021,2014,10,21
750841,NA,NA,201,24,NA,96,75.5,Fabaceae,Pterocarpus soyauxii,NA,NA,WDSpecies,3137699,222,222,NA,222,222,222,NA,1300,c,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750842,NA,NA,202,24,NA,100,71,Burseraceae,Aucoumea klaineana,NA,NA,WDSpecies,3137700,1409,1409,NA,1409,1409,1409,NA,3100,c,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750843,NA,NA,203,24,NA,93,64,Euphorbiaceae,Plagiostyles africana,NA,NA,WDSpecies,3137701,376,376,NA,376,376,376,NA,1960,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750844,NA,NA,205,24,NA,81,63,Fabaceae,Pentaclethra macrophylla,NA,NA,WDSpecies,3137702,388,388,NA,388,388,388,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750845,NA,NA,206,24,NA,80.5,74.5,Ebenaceae,Diospyros piscatoria,NA,NA,WDGenus,3137703,192,192,NA,192,192,192,NA,1940,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750846,NA,NA,207,25,NA,80,85,Cannabaceae,Celtis tessmannii,NA,NA,WDSpecies,3137704,864,864,NA,864,864,864,NA,3230,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750847,NA,NA,208,25,NA,83,86.5,Fabaceae,Swartzia fistuloides,NA,NA,WDFamily,3137705,409,409,NA,409,409,409,NA,2240,bh,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750849,NA,NA,209,25,NA,84,91.5,Annonaceae,Polyalthia suaveolens,NA,NA,WDSpecies,3137706,157,157,NA,157,157,157,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750850,NA,NA,210,25,NA,86,94.5,Burseraceae,Aucoumea klaineana,NA,NA,WDSpecies,3137707,396,396,NA,396,396,396,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750854,NA,NA,214,25,NA,98.5,96,Burseraceae,Dacryodes buettneri,NA,NA,WDSpecies,3137711,338,338,NA,338,338,338,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750855,NA,NA,215,25,NA,100,95,Burseraceae,Aucoumea klaineana,NA,NA,WDSpecies,3137712,623,623,NA,623,623,623,NA,2760,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750856,NA,NA,216,25,NA,100,87,Rubiaceae,Corynanthe mayumbensis,NA,NA,WDGenus,3137713,189,189,NA,189,189,189,NA,1300,ah,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750848,NA,NA,219,25,NA,83,86.5,Fabaceae,Swartzia fistuloides,NA,NA,WDFamily,3137715,500,492,NA,492,492,492,NA,3180,ah,1,0,NA,NA,NA,NA,NA,NA,NA,F4 = R,6072,2014.803,XXX_02,20141021,2014,10,21
750659,NA,NA,23,3,NA,20,46,Burseraceae,Dacryodes buettneri,NA,NA,WDSpecies,3137536,611,611,NA,611,611,611,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750660,NA,NA,24,3,NA,19,46,Burseraceae,Dacryodes normandii,NA,NA,WDSpecies,3137537,145,147,NA,147,147,147,NA,1300,a,1,0,1,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750661,NA,NA,25,3,NA,20,47,Ebenaceae,Diospyros polystemon,NA,NA,WDGenus,3137538,247,247,NA,247,247,247,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750662,NA,NA,26,3,NA,17,55,Ochnaceae,Testulea gabonensis,NA,NA,WDSpecies,3137539,1030,1030,NA,1030,1030,1030,NA,3050,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750663,NA,NA,27,3,NA,8.5,55,Burseraceae,Aucoumea klaineana,NA,NA,WDSpecies,3137540,302,332,NA,332,332,332,NA,1300,a,1,0,2,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750664,NA,NA,28,3,NA,9.5,55.5,Malvaceae,Cola lizae,NA,NA,WDGenus,3137541,105,105,NA,105,105,105,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750665,NA,NA,29,3,NA,5,55.5,Annonaceae,Xylopia aethiopica,NA,NA,WDSpecies,3137542,382,382,NA,382,382,382,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750666,NA,NA,30,3,NA,1.5,47,Annonaceae,Xylopia quintasii,NA,NA,WDSpecies,3137543,0,0,NA,0,0,0,NA,0,0,aru,0,0,NA,NA,NA,NA,NA,NA,Mort debout,6072,2014.803,XXX_02,20141021,2014,10,21
750667,NA,NA,31,4,NA,2.5,64.5,Ebenaceae,Diospyros suaveolens,NA,NA,WDGenus,3137544,236,236,NA,236,236,236,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750668,NA,NA,32,4,NA,19,60.5,Lauraceae,Hypodaphnis zenkeri,NA,NA,WDFamily,3137545,155,155,NA,155,155,155,NA,1300,b,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750669,NA,NA,33,4,NA,18,63.5,Cannabaceae,Celtis tessmannii,NA,NA,WDSpecies,3137546,291,291,NA,291,291,291,NA,1300,c,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750670,NA,NA,34,4,NA,17,63,Malvaceae,Cola lizae,NA,NA,WDGenus,3137547,163,163,NA,163,163,163,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750671,NA,NA,35,4,NA,18,67.5,Annonaceae,Xylopia aethiopica,NA,NA,WDSpecies,3137548,240,240,NA,240,240,240,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750672,NA,NA,36,4,NA,13,72.5,Malvaceae,Cola lizae,NA,NA,WDGenus,3137549,152,152,NA,152,152,152,NA,1300,c,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750673,NA,NA,37,4,NA,1.5,75.5,Annonaceae,Xylopia aethiopica,NA,NA,WDSpecies,3137550,213,213,NA,213,213,213,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750674,NA,NA,38,4,NA,2.5,76,Ebenaceae,Diospyros dendo,NA,NA,WDSpecies,3137551,111,111,NA,111,111,111,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750675,NA,NA,39,4,NA,11,76.5,Euphorbiaceae,Plagiostyles africana,NA,NA,WDSpecies,3137552,378,378,NA,378,378,378,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750676,NA,NA,41,4,NA,19.5,79.5,Burseraceae,Aucoumea klaineana,NA,NA,WDSpecies,3137553,982,982,NA,982,982,982,NA,3100,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750677,NA,NA,42,5,NA,15,80.5,Anacardiaceae,Trichoscypha abut,NA,NA,WDGenus,3137554,326,326,NA,326,326,326,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750678,NA,NA,43,5,NA,14.5,81,Malvaceae,Cola lizae,NA,NA,WDGenus,3137555,161,161,NA,161,161,161,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750679,NA,NA,45,5,NA,5,81,Malvaceae,Cola lizae,NA,NA,WDGenus,3137556,349,349,NA,349,349,349,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750680,NA,NA,46,5,NA,7.5,83,Ebenaceae,Diospyros polystemon,NA,NA,WDGenus,3137557,350,350,NA,350,350,350,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750681,NA,NA,47,5,NA,2.5,87,Burseraceae,Dacryodes normandii,NA,NA,WDSpecies,3137558,437,437,NA,437,437,437,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750682,NA,NA,48,5,NA,4.5,90.5,Malvaceae,Cola lizae,NA,NA,WDGenus,3137559,353,353,NA,353,353,353,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750683,NA,NA,49,5,NA,8.5,90.5,Ebenaceae,Diospyros suaveolens,NA,NA,WDGenus,3137560,126,126,NA,126,126,126,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750684,NA,NA,50,5,NA,11,90.5,Ebenaceae,Diospyros polystemon,NA,NA,WDGenus,3137561,309,309,NA,309,309,309,NA,2480,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750685,NA,NA,51,5,NA,11,94,Ebenaceae,Diospyros dendo,NA,NA,WDSpecies,3137562,114,114,NA,114,114,114,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750686,NA,NA,52,5,NA,10.5,96.5,Ochnaceae,Lophira alata,NA,NA,WDSpecies,3137563,496,496,NA,496,496,496,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750687,NA,NA,53,5,NA,8.5,99,Rubiaceae,Corynanthe mayumbensis,NA,NA,WDGenus,3137564,105,105,NA,105,105,105,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750857,NA,NA,54,5,NA,17.5,92,Fabaceae,Dialium lopense,NA,NA,WDGenus,3137565,719,719,NA,719,719,719,NA,3000,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750688,NA,NA,55,5,NA,20,93,Lauraceae,Hypodaphnis zenkeri,NA,NA,WDFamily,3137566,170,170,NA,170,170,170,NA,1300,gz,1,0,0,NA,NA,NA,NA,NA,NA,Tronc fendu / Tag tomb??,6072,2014.803,XXX_02,20141021,2014,10,21
1598590,NA,NA,846,5,NA,NA,NA,Indet,Indet indet,NA,NA,WDPlot,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750689,NA,NA,56,6,NA,23.5,97,Malvaceae,Cola lizae,NA,NA,WDGenus,3137567,290,290,NA,290,290,290,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750690,NA,NA,57,6,NA,24,83,Malvaceae,Cola lizae,NA,NA,WDGenus,3137568,193,193,NA,193,193,193,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750691,NA,NA,58,6,NA,33.5,83.5,Burseraceae,Dacryodes buettneri,NA,NA,WDSpecies,3137569,828,828,NA,828,828,828,NA,3500,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750692,NA,NA,59,6,NA,36,84,Ebenaceae,Diospyros polystemon,NA,NA,WDGenus,3137570,234,234,NA,234,234,234,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750693,NA,NA,60,7,NA,39.5,77.5,Annonaceae,Xylopia aethiopica,NA,NA,WDSpecies,3137571,299,299,NA,299,299,299,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750694,NA,NA,61,7,NA,29,76,Meliaceae,Trichilia prieuriana,NA,NA,WDGenus,3137572,160,160,NA,160,160,160,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750695,NA,NA,62,7,NA,27,75,Ebenaceae,Diospyros polystemon,NA,NA,WDGenus,3137573,334,334,NA,334,334,334,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750696,NA,NA,63,7,NA,27,73,Ebenaceae,Diospyros polystemon,NA,NA,WDGenus,3137574,212,212,NA,212,212,212,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750697,NA,NA,64,7,NA,24.5,72,Annonaceae,Xylopia aethiopica,NA,NA,WDSpecies,3137575,202,202,NA,202,202,202,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750698,NA,NA,66,7,NA,28,67,Annonaceae,Polyalthia suaveolens,NA,NA,WDSpecies,3137576,307,307,NA,307,307,307,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750699,NA,NA,67,7,NA,34,65,Annonaceae,Xylopia quintasii,NA,NA,WDSpecies,3137577,131,131,NA,131,131,131,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
750700,NA,NA,68,7,NA,31,62.5,Ebenaceae,Diospyros piscatoria,NA,NA,WDGenus,3137578,109,109,NA,109,109,109,NA,1000,a,1,0,0,NA,NA,NA,NA,NA,NA,,6072,2014.803,XXX_02,20141021,2014,10,21
