"","plot_code","tree_tag","dbh","year1","month","day","agC_year1","year2","agC_year2","npp_per_tree_MgC_year"
"1097","KOG_04","504",326,"2013","10","10",0.164905628017416,"2015",0.17546693148178,0.00547567580183628
"1098","KOG_04","505",179,"2013","10","10",0.0932739233251743,"2015",0.112566650558455,0.0100026213638457
"1099","KOG_04","506",130,"2013","10","10",0.02902692624,"2015",0.0315264263905652,0.00129590561783563
"1100","KOG_04","507",164,"2013","10","10",0.0555118953029885,"2015",0.0616738428933893,0.00319475975922771
"1101","KOG_04","508",305,"2013","10","10",0.110214850971769,"2015",0.107077748284791,-0.00162648079651549
"1102","KOG_04","509",172,"2013","10","10",0.038842440070368,"2015",0.0370591802184507,-0.000924559440269632
"1103","KOG_04","510",670,"2013","10","10",0.701774308652601,"2015",0.909690394013191,0.107797402211101
"1104","KOG_04","511",208,"2013","10","10",0.072295560809472,"2015",0.072295560809472,0
"1105","KOG_04","513",477,"2013","10","10",0.385304612535874,"2015",0.385304612535874,0
"1106","KOG_04","514",124,"2013","10","10",0.015599806859472,"2015",0.0198468050187759,0.00220192376157091
"1107","KOG_04","515",262,"2013","10","10",0.114706371953712,"2015",0.129579056382003,0.00771097985273631
"1108","KOG_04","516",111,"2013","10","10",0.011765025421776,"2015",0.0130382484050865,0.000660122711517502
"1109","KOG_04","517",173,"2013","10","10",0.048226184146503,"2015",0.0644209404446125,0.00839642904660504
"1110","KOG_04","518",120,"2013","10","10",0.0154689888672,"2015",0.0151084684687923,-0.000186917536106259
"1111","KOG_04","519",112,"2013","10","10",0.012726585408768,"2015",0.0169703562691418,0.00220025051709719
"1112","KOG_04","520",157,"2013","10","10",0.0413979883310264,"2015",0.0413979883310264,0
"1113","KOG_04","521",121,"2013","10","10",0.019222963935582,"2015",0.0205177678635499,0.00067131169560837
"1114","KOG_04","522",118,"2013","10","10",0.019943537128416,"2015",0.0261506216335647,0.00321816171076601
"1115","KOG_04","523",140,"2013","10","10",0.0280733501664,"2015",0.0307605171692496,0.00139320448301152
"1116","KOG_04","524",115,"2013","10","10",0.01736382064395,"2015",0.0181797273449173,0.000423019809450386
"1117","KOG_04","525",289,"2013","10","10",0.17214375667392,"2015",0.184841384268065,0.00658328703389613
"1118","KOG_04","526",185,"2013","10","10",0.0326806261716,"2015",0.0415127568741061,0.00457915867388453
"1119","KOG_04","527",213,"2013","10","10",0.0537862745680747,"2015",0.0521720489446539,-0.000836920955324667
"1120","KOG_04","528",165,"2013","10","10",0.04224430466685,"2015",0.0483866157467143,0.00318457889794099
"1121","KOG_04","529",119,"2013","10","10",0.014367121809117,"2015",0.0136850591521067,-0.000353626235523815
"1122","KOG_04","530",119,"2013","10","10",0.0113511986461623,"2015",NA,NA
"1123","KOG_04","531",130,"2013","10","10",0.0200354435892451,"2015",0.0220762413655178,0.00105808407434591
"1124","KOG_04","532",178,"2013","10","10",0.0531084642157133,"2015",0.0523124282589178,-0.000412717506009072
"1125","KOG_04","533",113,"2013","10","10",0.02018674666653,"2015",0.02018674666653,0
"1126","KOG_04","534",158,"2013","10","10",0.0320618470360202,"2015",0.0353232012034911,0.00169090095330525
"1127","KOG_04","535",262,"2013","10","10",0.244138400545587,"2015",0.262453941413539,0.00949598354659421
"1128","KOG_04","536",251,"2013","10","10",0.136267668763191,"2015",0.136267668763191,0
"1129","KOG_04","221",145,"2013","10","10",0.0614835205292446,"2015",0.0614835205292446,0
"1130","KOG_04","222",132,"2013","10","10",0.026643058472448,"2015",0.026643058472448,0
"1131","KOG_04","223",112,"2013","10","10",0.017049817645056,"2015",0.017049817645056,0
"1132","KOG_04","224",135,"2013","10","10",0.0385277089032,"2015",0.0392847101246411,0.000392479326457397
"1133","KOG_04","225",173,"2013","10","10",0.061019291170944,"2015",0.0666870009619308,0.00293851430924741
"1134","KOG_04","226",213,"2013","10","10",0.08340018489792,"2015",NA,NA
"1135","KOG_04","227",187,"2013","10","10",0.0413126485232209,"2015",0.0413126485232209,0
"1136","KOG_04","228",161,"2013","10","10",0.04403981217888,"2015",0.0535314052551297,0.00492106743299876
"1137","KOG_04","229",110,"2013","10","10",0.0143905408416,"2015",0.0156144787681689,0.000634570089769386
"1138","KOG_04","230",140,"2013","10","10",0.0212938452706468,"2015",NA,NA
"1139","KOG_04","231",188,"2013","10","10",0.0488849016521495,"2015",0.0496810597360652,0.00041278082475744
"1140","KOG_04","232",206,"2013","10","10",0.0821926528826112,"2015",0.0965524746546622,0.00744507804942982
