"Stem tag grouping","tree_tag","T1","T2","X","Y","Family","original identification","Species","Tree Notes","dbh","POM","Extra D","Extra POM","Flag1","Flag2","Flag3","Flag4","LI","CI","CF","CD1","CD2","height_m","Flag5","Height Broken At","Census Notes","voucher code","voucher collected","census_date","plot_code","year","month","day"
NA,423,"6","",1,15,"Fagaceae",NA,"Trigonobalanus verticillata",NA,245,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,424,"6","",8,7,"Indet",NA,"Indet indet",NA,101,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,425,"6","",7,7,"Alangiaceae",NA,"Alangium javanicum",NA,137,NA,NA,NA,"c","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,426,"6","",4,5,"Achariaceae",NA,"Hydnocarpus anomala",NA,446,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,5074,"6","",4,4,"Indet",NA,"Indet indet",NA,158,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,5075,"6","",5,1,"Indet",NA,"Indet indet",NA,180,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,5076,"6","",8,20,"Indet",NA,"Indet indet",NA,199,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,5077,"6","",NA,NA,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"0","mph",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,5097,"6","",NA,NA,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"c","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,5098,"6","",18,19,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,5099,"6","",17,19,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,5100,"6","",16,21,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,5101,"6","",12,21,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,427,"7","",19,2,"Phyllanthaceae",NA,"Cleistanthus myrianthus",NA,NA,NA,NA,NA,"c","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,428,"7","",15,4,"Euphorbiaceae",NA,"Mallotus stipularis",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,429,"7","",17,12,"Euphorbiaceae",NA,"Mallotus stipularis",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,430,"7","",17,12,"Dipterocarpaceae",NA,"Shorea ovata",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,431,"7","",17,13,"Dipterocarpaceae",NA,"Parashorea tomentella",NA,NA,NA,NA,NA,"c","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,432,"7","",13,12,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"c","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,433,"7","",13,12,"Dipterocarpaceae",NA,"Parashorea malaanonan",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,434,"7","",NA,NA,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,435,"7","",12,11,"Dipterocarpaceae",NA,"Shorea pilosa",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,436,"7","",12,14,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,437,"7","",14,15,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,438,"7","",17,14,"Dipterocarpaceae",NA,"Shorea fallax",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,439,"7","",13,19,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,440,"7","",11,13,"Dipterocarpaceae",NA,"Parashorea malaanonan",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,441,"7","",9,10,"Euphorbiaceae",NA,"Mallotus stipularis",NA,NA,NA,NA,NA,"c","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,442,"7","",NA,NA,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,443,"7","",8,5,"Dipterocarpaceae",NA,"Indet indet",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,445,"7","",5,3,"Euphorbiaceae",NA,"Macaranga hypoleuca",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,446,"7","",NA,NA,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,447,"7","",NA,NA,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,448,"8","",20,20,"Urticaceae",NA,"Dendrocnide elliptica",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,449,"8","",19,19,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,450,"8","",16,19,"Sapindaceae",NA,"Indet indet",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,451,"8","",11,11,"Dipterocarpaceae",NA,"Shorea ovata",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,452,"8","",NA,NA,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"c","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,453,"8","",16,10,"Celastraceae",NA,"Lophopetalum javanicum",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,454,"8","",NA,NA,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,455,"8","",NA,NA,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,456,"8","",10,7,"Dipterocarpaceae",NA,"Shorea macrophylla",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,457,"8","",2,11,"Pentaphyllaceae",NA,"Adinandra borneensis",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,458,"8","",2,11,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,459,"8","",NA,NA,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"b","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,460,"9","",16,16,"Lamiaceae",NA,"Callicarpa pentandra",NA,NA,NA,NA,NA,"b","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,461,"9","",17,13,"Dipterocarpaceae",NA,"Shorea parvifolia",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,462,"9","",11,11,"Moraceae",NA,"Ficus variegata",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,463,"9","",9,15,"Urticaceae",NA,"Dendrocnide elliptica",NA,NA,NA,NA,NA,"b","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,464,"9","",6,19,"Euphorbiaceae",NA,"Mallotus leucodermis",NA,NA,NA,NA,NA,"db","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,465,"9","",1,19,"Moraceae",NA,"Artocarpus anisophyllus",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,466,"9","",NA,NA,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"db","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,467,"9","",NA,NA,"Euphorbiaceae",NA,"Macaranga hypoleuca",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,468,"9","",6,2,"Urticaceae",NA,"Dendrocnide elliptica",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,469,"9","",13,6,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,470,"9","",8,5,"Moraceae",NA,"Ficus racemosa",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,471,"9","",4,9,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,472,"10","",21,5,"Lauraceae",NA,"Litsea velvet",NA,NA,NA,NA,NA,"ed","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,473,"10","",NA,NA,"Urticaceae",NA,"Dendrocnide elliptica",NA,NA,NA,NA,NA,"b","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,474,"10","",5,4,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"b","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,475,"10","",NA,NA,"Urticaceae",NA,"Dendrocnide elliptica",NA,NA,NA,NA,NA,"b","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,476,"11","",13,2,"Urticaceae",NA,"Dendrocnide elliptica",NA,NA,NA,NA,NA,"b","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,477,"11","",19,1,"Dipterocarpaceae",NA,"Shorea leprosula",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,478,"11","",19,7,"Malvaceae",NA,"Pentace laxiflora",NA,NA,NA,NA,NA,"ah","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,479,"11","",19,7,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"ah","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,480,"11","",NA,NA,"Euphorbiaceae",NA,"Macaranga gigantea",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,481,"11","",7,12,"Dipterocarpaceae",NA,"Parashorea tomentella",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,482,"11","",11,13,"Dipterocarpaceae",NA,"Parashorea malaanonan",NA,NA,NA,NA,NA,"b","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,483,"11","",5,-1,"Euphorbiaceae",NA,"Mallotus leucodermis",NA,NA,NA,NA,NA,"bd","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,484,"11","",3,-3,"Sapindaceae",NA,"Nephelium rambutan",NA,NA,NA,NA,NA,"c","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,485,"11","",4,-1,"Euphorbiaceae",NA,"Mallotus lackeyi",NA,NA,NA,NA,NA,"d","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,486,"11","",16,17,"Urticaceae",NA,"Dendrocnide elliptica",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,487,"12","",3,17,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,488,"12","",NA,NA,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"f","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,489,"12","",3,3,"Polygalaceae",NA,"Xanthophyllum vitellinum",NA,NA,NA,NA,NA,"c","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,490,"12","",1,3,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,491,"12","",14,8,"Dipterocarpaceae",NA,"Parashorea tomentella",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,492,"12","",13,10,"Urticaceae",NA,"Dendrocnide elliptica",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,493,"12","",NA,NA,"Urticaceae",NA,"Dendrocnide elliptica",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,494,"12","",17,4,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"c","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,495,"12","",17,5,"Anacardiaceae",NA,"Indet indet",NA,NA,NA,NA,NA,"c","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,496,"13","",NA,NA,"Dipterocarpaceae",NA,"Shorea faguetiana",NA,NA,NA,NA,NA,"db","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,497,"13","",2,4,"Theaceae ",NA,"Adinandra dumosa",NA,NA,NA,NA,NA,"b","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,498,"13","",NA,NA,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"c","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,499,"13","",18,5,"Magnoliaceae",NA,"Magnolia borneensis",NA,NA,NA,NA,NA,"c","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,500,"13","",NA,NA,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"c","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,501,"13","",20,19,"Myristicaceae",NA,"Indet indet",NA,NA,NA,NA,NA,"c","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,502,"14","",5,19,"Rubiaceae",NA,"Indet indet",NA,NA,NA,NA,NA,"b","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,503,"14","",6,18,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"c","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,504,"14","",NA,NA,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,505,"14","",4,6,"Annonaceae",NA,"Neouvaria acuminatissima",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,506,"14","",2,8,"Euphorbiaceae",NA,"Macaranga gigantea",NA,NA,NA,NA,NA,"b","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,507,"14","",NA,NA,"Euphorbiaceae",NA,"Macaranga gigantea",NA,NA,NA,NA,NA,"c","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,508,"14","",3,4,"Urticaceae",NA,"Dendrocnide elliptica",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,509,"14","",10,4,"Dipterocarpaceae",NA,"Parashorea tomentella",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,510,"14","",NA,NA,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,511,"14","",NA,NA,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"c","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,512,"15","",1,4,"Lauraceae",NA,"Lindera lucida",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,513,"15","",NA,NA,"Euphorbiaceae",NA,"Macaranga gigantea",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,514,"15","",NA,NA,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"c","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,515,"15","",3,5,"Dipterocarpaceae",NA,"Shorea pilosa",NA,NA,NA,NA,NA,"c","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,516,"15","",5,5,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,517,"15","",NA,NA,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,518,"15","",NA,NA,"Euphorbiaceae",NA,"Macaranga gigantea",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,519,"15","",NA,NA,"Euphorbiaceae",NA,"Macaranga gigantea",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,520,"15","",NA,NA,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,521,"","Palaquium sericeum",9,5,"Sapotaceae",NA,"Palaquium sericeum",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,522,"Dipterocarpaceae","Shorea fallax",9,8,"Dipterocarpaceae",NA,"Shorea fallax",NA,NA,NA,NA,NA,"c","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,523,"Euphorbiaceae","Macaranga gigantea",NA,NA,"Euphorbiaceae",NA,"Macaranga gigantea",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,524,"Dipterocarpaceae","Shorea fallax",14,8,"Dipterocarpaceae",NA,"Shorea fallax",NA,NA,NA,NA,NA,"c","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,525,"","Diospyros sp.",21,9,"Ebenaceae",NA,"Indet indet",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,526,"Dipterocarpaceae","Shorea fallax",18,6,"Dipterocarpaceae",NA,"Shorea fallax",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,527,"","Aporusa falcifera",19,5,"Phyllanthaceae",NA,"Aporusa falcifera",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,528,"15","",17,11,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"c","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,529,"15","",NA,NA,"Euphorbiaceae",NA,"Macaranga gigantea",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,530,"15","",23,13,"Euphorbiaceae",NA,"Macaranga pearsonii",NA,NA,NA,NA,NA,"c","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,531,"15","",NA,NA,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,532,"15","",NA,NA,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"c","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,533,"15","",20,14,"Euphorbiaceae",NA,"Macaranga pearsonii",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,534,"15","",17,13,"Euphorbiaceae",NA,"Macaranga pearsonii",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,535,"15","",NA,NA,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"c","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,536,"15","",NA,NA,"Indet",NA,"Indet indet",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,537,"16","",20,20,"Dipterocarpaceae",NA,"Shorea ovata",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
NA,538,"16","",19,5,"Dipterocarpaceae",NA,"Shorea macrophylla",NA,NA,NA,NA,NA,"a","1",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201229","XXX_02","2020","12","29"
