"Tree ID","stem tag grouping","Pv. Tag No","tree_tag","T1","T2","X","Y","Family","Species","Subspecies","Variety","Recommended Family","Recommended Species","Recommended Subspecies","Recommended Variety","Tree Notes","density","WD Type","database_id","DBH0","dbh","DPOMtMinus1","DBH2","DBH3","DBH4","POM0","POM","F1","F2","F3","F4","LI","CI","CF","height_m","F5","Height Broken At","Census Notes","census_database_id","census_date","plot_code","census_date2","year","month","day"
1162167,NA,"","229",12,NA,24,56,"Malvaceae","Triplochiton scleroxylon",NA,NA,"Malvaceae","Triplochiton scleroxylon",NA,NA,"",0.3345,"WDSpecies",3127999,120,120,NA,120,120,120,NA,1300,"i","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1707731,NA,"508","229.1",12,NA,22,56,"Apocynaceae","Funtumia indet",NA,NA,"Apocynaceae","Funtumia indet",NA,NA,"",0.424,"WDGenus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1707730,NA,"507","229.2",12,NA,23,58,"Malvaceae","Cola gigantea",NA,NA,"Malvaceae","Cola gigantea",NA,NA,"",0.48,"WDSpecies",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162168,NA,"","230",12,NA,23.5,58.5,"Fabaceae","Hymenostegia afzelii",NA,NA,"Fabaceae","Hymenostegia afzelii",NA,NA,"",0.824,"WDSpecies",3128000,287,287,NA,287,287,287,NA,1300,"b","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162169,NA,"","231",12,NA,30,58,"Cannabaceae","Celtis adolfi-friderici",NA,NA,"Cannabaceae","Celtis adolfi-friderici",NA,NA,"",0.617158333,"WDGenus",3128001,318,318,NA,318,318,318,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162170,NA,"","232",12,NA,33,53,"Malvaceae","Cola lateritia",NA,NA,"Malvaceae","Cola lateritia",NA,NA,"",0.507,"WDSpecies",3128002,266,266,NA,266,266,266,NA,1300,"m","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162171,NA,"","233",12,NA,38.5,53,"Fabaceae","Bussea occidentalis",NA,NA,"Fabaceae","Bussea occidentalis",NA,NA,"",0.791666667,"WDSpecies",3128003,129,129,NA,129,129,129,NA,1300,"m","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162172,NA,"","234",12,NA,40,59,"Fabaceae","Albizia adianthifolia",NA,NA,"Fabaceae","Albizia adianthifolia",NA,NA,"",0.5075,"WDSpecies",3128004,194,194,NA,194,194,194,NA,1300,"m","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162173,NA,"","235",12,NA,39,46.5,"Fabaceae","Hymenostegia afzelii",NA,NA,"Fabaceae","Hymenostegia afzelii",NA,NA,"",0.824,"WDSpecies",3128005,150,150,NA,150,150,150,NA,1300,"cm","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162174,NA,"","236",12,NA,37.5,46,"Moraceae","Morus mesozygia",NA,NA,"Moraceae","Morus mesozygia",NA,NA,"",0.7265,"WDSpecies",3128006,160,160,NA,160,160,160,NA,1300,"cm","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162175,NA,"","237",12,NA,33,42,"Fabaceae","Baphia nitida",NA,NA,"Fabaceae","Baphia nitida",NA,NA,"",0.559,"WDSpecies",3128007,100,100,NA,100,100,100,NA,1300,"m","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162176,NA,"","238",12,NA,39,41,"Cannabaceae","Celtis mildbraedii",NA,NA,"Cannabaceae","Celtis mildbraedii",NA,NA,"",0.593833333,"WDSpecies",3128008,230,230,NA,230,230,230,NA,1300,"b","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162177,NA,"","240",13,NA,45,43.5,"Malvaceae","Cola gigantea",NA,NA,"Malvaceae","Cola gigantea",NA,NA,"",0.48,"WDSpecies",3128009,140,140,NA,140,140,140,NA,1300,"m","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162178,NA,"","241",13,NA,48,44,"Malvaceae","Cola caricifolia",NA,NA,"Malvaceae","Cola caricifolia",NA,NA,"",0.601095238,"WDGenus",3128010,239,239,NA,239,239,239,NA,1300,"m","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162179,NA,"","242",13,NA,50.5,50,"Malvaceae","Cola caricifolia",NA,NA,"Malvaceae","Cola caricifolia",NA,NA,"",0.601095238,"WDGenus",3128011,200,182,NA,182,182,182,NA,1300,"m","1",0,"1",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1761305,NA,"","242.1",13,NA,44,55,"Apocynaceae","Funtumia elastica",NA,NA,"Apocynaceae","Funtumia elastica",NA,NA,"",0.424,"WDGenus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162180,NA,"","243",13,NA,48,49.5,"Cannabaceae","Celtis mildbraedii",NA,NA,"Cannabaceae","Celtis mildbraedii",NA,NA,"",0.593833333,"WDSpecies",3128012,595,595,NA,595,595,595,NA,3600,"a","1",4,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162181,NA,"","244",13,NA,44,51,"Fabaceae","Hymenostegia afzelii",NA,NA,"Fabaceae","Hymenostegia afzelii",NA,NA,"",0.824,"WDSpecies",3128013,250,250,NA,250,250,250,NA,1300,"im","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162183,NA,"","246",13,NA,41,51,"Sapindaceae","Blighia sapida",NA,NA,"Sapindaceae","Blighia sapida",NA,NA,"",0.762,"WDSpecies",3128015,252,252,NA,252,252,252,NA,1300,"m","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162184,NA,"","247",13,NA,45,54,"Fabaceae","Baphia nitida",NA,NA,"Fabaceae","Baphia nitida",NA,NA,"",0.559,"WDSpecies",3128016,108,108,NA,108,108,108,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162185,NA,"","248",13,NA,45,57,"Cannabaceae","Celtis mildbraedii",NA,NA,"Cannabaceae","Celtis mildbraedii",NA,NA,"",0.593833333,"WDSpecies",3128017,205,205,NA,205,205,205,NA,1300,"m","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162186,NA,"","249",13,NA,49,58,"Cannabaceae","Celtis wightii",NA,NA,"Cannabaceae","Celtis wightii",NA,NA,"",0.617158333,"WDGenus",3128018,263,263,NA,263,263,263,NA,1300,"m","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162187,NA,"","250",13,NA,49,52,"Malvaceae","Nesogordonia papaverifera",NA,NA,"Malvaceae","Nesogordonia papaverifera",NA,NA,"",0.645,"WDSpecies",3128019,175,175,NA,175,175,175,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162188,NA,"","251",13,NA,53,59,"Sapindaceae","Blighia sapida",NA,NA,"Sapindaceae","Blighia sapida",NA,NA,"",0.762,"WDSpecies",3128020,228,228,NA,228,228,228,NA,1300,"m","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162189,NA,"","252",13,NA,53,58.5,"Chrysobalanaceae","Dactyladenia hirsuta",NA,NA,"Chrysobalanaceae","Dactyladenia hirsuta",NA,NA,"",0.792393519,"WDFamily",3128021,103,103,NA,103,103,103,NA,1300,"c","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162190,NA,"","253",14,NA,61,42,"Meliaceae","Trichilia prieuriana",NA,NA,"Meliaceae","Trichilia prieuriana",NA,NA,"",0.4825,"WDGenus",3128022,227,227,NA,227,227,227,NA,1300,"cm","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162191,NA,"","254",14,NA,62,41,"Malvaceae","Nesogordonia papaverifera",NA,NA,"Malvaceae","Nesogordonia papaverifera",NA,NA,"",0.645,"WDSpecies",3128023,300,300,NA,300,286,293,NA,1300,"m","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162192,NA,"","255",14,NA,62,42.5,"Malvaceae","Nesogordonia papaverifera",NA,NA,"Malvaceae","Nesogordonia papaverifera",NA,NA,"",0.645,"WDSpecies",3128024,111,111,NA,111,111,111,NA,1300,"m","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162193,NA,"","256",14,NA,66,42.5,"Malvaceae","Nesogordonia papaverifera",NA,NA,"Malvaceae","Nesogordonia papaverifera",NA,NA,"",0.645,"WDSpecies",3128025,171,171,NA,171,171,171,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162194,NA,"","257",14,NA,66.5,44,"Apocynaceae","Alstonia boonei",NA,NA,"Apocynaceae","Alstonia boonei",NA,NA,"",0.3214,"WDSpecies",3128026,476,362,NA,362,317,340,NA,1300,"e","1",0,"1",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162195,NA,"","258",14,NA,66,45,"Cannabaceae","Celtis mildbraedii",NA,NA,"Cannabaceae","Celtis mildbraedii",NA,NA,"",0.593833333,"WDSpecies",3128027,210,210,NA,210,210,210,NA,1300,"m","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162196,NA,"","259",14,NA,70,46,"Cannabaceae","Celtis adolfi-friderici",NA,NA,"Cannabaceae","Celtis adolfi-friderici",NA,NA,"",0.617158333,"WDGenus",3128028,142,142,NA,142,142,142,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162197,NA,"","260",14,NA,69,47.5,"Apocynaceae","Funtumia elastica",NA,NA,"Apocynaceae","Funtumia elastica",NA,NA,"",0.424,"WDGenus",3128029,158,158,NA,158,158,158,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1761306,NA,"318","260.1",14,NA,66,44,"Fabaceae","Baphia nitida",NA,NA,"Fabaceae","Baphia nitida",NA,NA,"",0.559,"WDSpecies",5023469,NA,107,NA,107,107,107,NA,1300,"a","1",0,"4",NA,NA,NA,NA,NA,NA,"AB: only measured in 2017, extrapolated backwards by mean growth rates of size class  ","6047","2012.205","BOB_01","20120316","2012","03","16"
1162198,NA,"","261",14,NA,62.5,48,"Rubiaceae","Craterispermum caudatum",NA,NA,"Rubiaceae","Craterispermum caudatum",NA,NA,"",0.69565607,"WDFamily",3128030,238,238,NA,238,238,238,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162199,NA,"","262",14,NA,64.5,51.5,"Malvaceae","Cola gigantea",NA,NA,"Malvaceae","Cola gigantea",NA,NA,"",0.48,"WDSpecies",3128031,292,292,NA,292,292,292,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162200,NA,"","263",14,NA,64,51.5,"Sapindaceae","Blighia sapida",NA,NA,"Sapindaceae","Blighia sapida",NA,NA,"",0.762,"WDSpecies",3128032,196,285,NA,285,285,285,NA,1300,"a","1",0,"4",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162201,NA,"","264",14,NA,62,58,"Sapotaceae","Omphalocarpum indet",NA,NA,"Sapotaceae","Omphalocarpum indet",NA,NA,"",0.55,"WDGenus",3128033,228,228,NA,228,228,228,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162202,NA,"","265",14,NA,62,58.5,"Cannabaceae","Celtis mildbraedii",NA,NA,"Cannabaceae","Celtis mildbraedii",NA,NA,"",0.593833333,"WDSpecies",3128034,212,212,NA,212,212,212,NA,1300,"s","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162203,NA,"","266",14,NA,66.5,57.5,"Cannabaceae","Celtis mildbraedii",NA,NA,"Cannabaceae","Celtis mildbraedii",NA,NA,"",0.593833333,"WDSpecies",3128035,202,202,NA,202,202,202,NA,1300,"s","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162204,NA,"","267",14,NA,72,58.5,"Malvaceae","Cola caricifolia",NA,NA,"Malvaceae","Cola caricifolia",NA,NA,"",0.601095238,"WDGenus",3128036,223,223,NA,223,223,223,NA,1300,"ms","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162205,NA,"","268",14,NA,72,58,"Cannabaceae","Celtis mildbraedii",NA,NA,"Cannabaceae","Celtis mildbraedii",NA,NA,"",0.593833333,"WDSpecies",3128037,178,178,NA,178,178,178,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162206,NA,"","269",14,NA,75,58,"Fabaceae","Cylicodiscus gabunensis",NA,NA,"Fabaceae","Cylicodiscus gabunensis",NA,NA,"",0.789888889,"WDSpecies",3128038,108,108,NA,108,108,108,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162207,NA,"","270",14,NA,79.5,59.5,"Olacaceae","Octoknema borealis",NA,NA,"Olacaceae","Octoknema borealis",NA,NA,"",0.688,"WDSpecies",3128039,130,130,NA,130,130,130,NA,1300,"m","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162208,NA,"","271",14,NA,76.5,56.5,"Olacaceae","Strombosia glaucescens",NA,NA,"Olacaceae","Strombosia glaucescens",NA,NA,"",0.827392857,"WDGenus",3128040,132,132,NA,132,132,132,NA,1300,"m","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162209,NA,"","272",14,NA,76,56,"Olacaceae","Strombosia glaucescens",NA,NA,"Olacaceae","Strombosia glaucescens",NA,NA,"",0.827392857,"WDGenus",3128041,132,132,NA,132,132,132,NA,1300,"m","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162210,NA,"","273",14,NA,72.5,54,"Meliaceae","Trichilia prieuriana",NA,NA,"Meliaceae","Trichilia prieuriana",NA,NA,"",0.4825,"WDGenus",3128042,224,224,NA,224,187,206,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162211,NA,"","274",14,NA,78,52,"Cannabaceae","Celtis mildbraedii",NA,NA,"Cannabaceae","Celtis mildbraedii",NA,NA,"",0.593833333,"WDSpecies",3128043,169,169,NA,169,169,169,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1761307,NA,"","274.1",14,NA,79,46,"Fabaceae","Hymenostegia afzelii",NA,NA,"Fabaceae","Hymenostegia afzelii",NA,NA,"",0.824,"WDSpecies",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162212,NA,"","275",14,NA,71,48,"Cannabaceae","Celtis mildbraedii",NA,NA,"Cannabaceae","Celtis mildbraedii",NA,NA,"",0.593833333,"WDSpecies",3128044,210,210,NA,210,210,210,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162213,NA,"","276",14,NA,73,47,"Fabaceae","Distemonanthus benthamianus",NA,NA,"Fabaceae","Distemonanthus benthamianus",NA,NA,"",0.604571429,"WDSpecies",3128045,100,100,NA,100,100,100,NA,1300,"i","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162214,NA,"","277",14,NA,71.5,43,"Malvaceae","Cola gigantea",NA,NA,"Malvaceae","Cola gigantea",NA,NA,"",0.48,"WDSpecies",3128046,293,293,NA,293,293,293,NA,1300,"s","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162215,NA,"","279",14,NA,73,40.5,"Cannabaceae","Celtis zenkeri",NA,NA,"Cannabaceae","Celtis zenkeri",NA,NA,"",0.6085,"WDSpecies",3128047,107,107,NA,107,107,107,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162216,NA,"","280",14,NA,72,40.5,"Lecythidaceae","Petersianthus macrocarpus",NA,NA,"Lecythidaceae","Petersianthus macrocarpus",NA,NA,"",0.6765,"WDSpecies",3128048,539,529,NA,529,529,529,NA,1300,"m","1",0,"2",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162217,NA,"","281",14,NA,76,42.5,"Malvaceae","Nesogordonia papaverifera",NA,NA,"Malvaceae","Nesogordonia papaverifera",NA,NA,"",0.645,"WDSpecies",3128049,233,378,NA,378,335,356,NA,1300,"m","1",0,"7",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162218,NA,"","282",14,NA,79,47,"Fabaceae","Hymenostegia afzelii",NA,NA,"Fabaceae","Hymenostegia afzelii",NA,NA,"",0.824,"WDSpecies",3128050,100,100,NA,100,100,100,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162219,NA,"","283",14,NA,78.5,41.5,"Fabaceae","Amphimas pterocarpoides",NA,NA,"Fabaceae","Amphimas pterocarpoides",NA,NA,"",0.617428571,"WDSpecies",3128051,192,192,NA,192,192,192,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1761308,NA,"","283.1",14,NA,78,40,"Moraceae","Morus mesozygia",NA,NA,"Moraceae","Morus mesozygia",NA,NA,"",0.7265,"WDSpecies",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162220,NA,"","284",15,NA,81,45.5,"Fabaceae","Bussea occidentalis",NA,NA,"Fabaceae","Bussea occidentalis",NA,NA,"",0.791666667,"WDSpecies",3128052,218,218,NA,218,218,218,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162221,NA,"","285",15,NA,81.5,48.5,"Myristicaceae","Pycnanthus angolensis",NA,NA,"Myristicaceae","Pycnanthus angolensis",NA,NA,"",0.4089,"WDSpecies",3128053,418,418,NA,418,418,418,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162223,NA,"","287",15,NA,89,45.5,"Cannabaceae","Celtis mildbraedii",NA,NA,"Cannabaceae","Celtis mildbraedii",NA,NA,"",0.593833333,"WDSpecies",3128055,151,151,NA,151,151,151,NA,1300,"m","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162224,NA,"","288",15,NA,90,45.5,"Lecythidaceae","Petersianthus macrocarpus",NA,NA,"Lecythidaceae","Petersianthus macrocarpus",NA,NA,"",0.6765,"WDSpecies",3128056,540,540,NA,540,540,540,NA,2700,"a","1",4,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162225,NA,"","289",15,NA,88,49,"Lecythidaceae","Petersianthus macrocarpus",NA,NA,"Lecythidaceae","Petersianthus macrocarpus",NA,NA,"",0.6765,"WDSpecies",3128057,268,268,NA,268,268,268,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1761310,NA,"512","289.1",15,NA,86,64,"Apocynaceae","Funtumia elastica",NA,NA,"Apocynaceae","Funtumia elastica",NA,NA,"",0.424,"WDGenus",5023493,NA,100,NA,100,100,100,NA,1300,"a","1",0,"4",NA,NA,NA,NA,NA,NA,"AB: only measured in 2017, extrapolated backwards by mean growth rates of size class  ","6047","2012.205","BOB_01","20120316","2012","03","16"
1162226,NA,"","290",15,NA,89,51,"Sapindaceae","Blighia sapida",NA,NA,"Sapindaceae","Blighia sapida",NA,NA,"",0.762,"WDSpecies",3128058,341,341,NA,341,341,341,NA,1300,"b","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162227,NA,"","291",15,NA,85,51,"Fabaceae","Daniellia ogea",NA,NA,"Fabaceae","Daniellia ogea",NA,NA,"",0.430571429,"WDSpecies",3128059,103,103,NA,103,103,103,NA,1300,"b","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162228,NA,"","292",15,NA,82.5,54,"Simaroubaceae","Hannoa klaineana",NA,NA,"Simaroubaceae","Hannoa klaineana",NA,NA,"",0.310041667,"WDFamily",3128060,204,204,NA,204,204,204,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162229,NA,"","293",15,NA,81,54.5,"Euphorbiaceae","Cleidion gabonicum",NA,NA,"Euphorbiaceae","Cleidion gabonicum",NA,NA,"",0.434883333,"WDFamily",3128061,139,139,NA,139,139,139,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162230,NA,"","294",15,NA,87,55,"Moraceae","Ficus exasperata",NA,NA,"Moraceae","Ficus exasperata",NA,NA,"",0.449625,"WDGenus",3128062,137,137,NA,137,137,137,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162231,NA,"","295",15,NA,83,57,"Fabaceae","Tetrapleura tetraptera",NA,NA,"Fabaceae","Tetrapleura tetraptera",NA,NA,"",0.53,"WDSpecies",3128063,188,188,NA,188,188,188,NA,1300,"m","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162232,NA,"","296",15,NA,96,59,"Fabaceae","Tetrapleura tetraptera",NA,NA,"Fabaceae","Tetrapleura tetraptera",NA,NA,"",0.53,"WDSpecies",3128064,225,225,NA,225,225,225,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1761309,NA,"","296.1",15,NA,97,59,"Euphorbiaceae","Cleidion gabonicum",NA,NA,"Euphorbiaceae","Cleidion gabonicum",NA,NA,"",0.434883333,"WDFamily",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162233,NA,"","297",15,NA,92,55,"Apocynaceae","Funtumia elastica",NA,NA,"Apocynaceae","Funtumia elastica",NA,NA,"",0.424,"WDGenus",3128065,275,275,NA,275,275,275,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1761314,NA,"489","297.1",15,NA,94.5,70,"Fabaceae","Bussea occidentalis",NA,NA,"Fabaceae","Bussea occidentalis",NA,NA,"",0.791666667,"WDSpecies",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1761313,NA,"","297.2",15,NA,96,68,"Euphorbiaceae","Ricinodendron heudelotii",NA,NA,"Euphorbiaceae","Ricinodendron heudelotii",NA,NA,"",0.2106,"WDSpecies",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162234,NA,"","298",15,NA,95.5,55,"Lecythidaceae","Petersianthus macrocarpus",NA,NA,"Lecythidaceae","Petersianthus macrocarpus",NA,NA,"",0.6765,"WDSpecies",3128066,291,291,NA,291,291,291,NA,1300,"m","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162235,NA,"","299",15,NA,99,56.5,"Cannabaceae","Celtis mildbraedii",NA,NA,"Cannabaceae","Celtis mildbraedii",NA,NA,"",0.593833333,"WDSpecies",3128067,217,217,NA,217,217,217,NA,1300,"m","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162236,NA,"","300",15,NA,100,56,"Simaroubaceae","Hannoa klaineana",NA,NA,"Simaroubaceae","Hannoa klaineana",NA,NA,"",0.310041667,"WDFamily",3128068,226,226,NA,226,226,226,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162237,NA,"","301",15,NA,100,49,"Simaroubaceae","Hannoa klaineana",NA,NA,"Simaroubaceae","Hannoa klaineana",NA,NA,"",0.310041667,"WDFamily",3128069,270,270,NA,270,267,268,NA,1350,"b","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162238,NA,"","302",15,NA,92,46,"Apocynaceae","Funtumia africana",NA,NA,"Apocynaceae","Funtumia africana",NA,NA,"",0.424,"WDSpecies",3128070,114,114,NA,114,114,114,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162239,NA,"","303",15,NA,95,40,"Fabaceae","Hymenostegia afzelii",NA,NA,"Fabaceae","Hymenostegia afzelii",NA,NA,"",0.824,"WDSpecies",3128071,155,155,NA,155,155,155,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
1162240,NA,"","304",15,NA,99,42.5,"Meliaceae","Guarea cedrata",NA,NA,"Meliaceae","Guarea cedrata",NA,NA,"",0.509933333,"WDSpecies",3128072,153,153,NA,153,153,153,NA,1300,"c","1",0,"0",NA,NA,NA,NA,NA,NA,"","6047","2012.205","BOB_01","20120316","2012","03","16"
