plot_code                 ,cwd_transect_num,transect_area_m2,measurement_num,year                     ,month                    ,day                      ,sub_transect_start_point,sub_transect_end_point,size_class,decay_class,diameter_top_1_cm,diameter_top_2_cm,diameter_bottom_1_cm,diameter_bottom_2_cm,length_cm,forest_weight_total_g,forest_weight_sample_g,dry_weight_sample_g,quality_code,is_stock,include_as_branch_npp,note,DaysBetween
LPG-01,1,200,1,2013,11,30,,,,3,,,,2.6,63,,,,,N,Y,,
LPG-01,1,200,2,2013,11,30,,,,3,,,,2,69,,,,,N,Y,,
LPG-01,1,200,3,2013,11,30,,,,3,,,,2.2,64,,,,,N,Y,,
LPG-01,1,200,4,2013,11,30,,,,3,,,,2,49,,,,,N,Y,,
LPG-01,2,200,5,2013,11,30,,,,3,,,,2.2,15,,,,,N,Y,,
LPG-01,2,200,6,2013,11,30,,,,3,,,,5.8,33,,,,,N,Y,,
LPG-01,2,200,7,2013,11,30,,,,3,,,,3,25,,,,,N,Y,,
LPG-01,2,200,8,2013,11,30,,,,4,,,,6.3,9,,,,,N,Y,,
LPG-01,2,200,9,2013,11,30,,,,3,,,,3.8,29,,,,,N,Y,,
LPG-01,2,200,10,2013,11,30,,,,3,,,,2.4,72,,,,,N,Y,,
LPG-01,2,200,11,2013,11,30,,,,3,,,,2.7,60,,,,,N,Y,,
LPG-01,2,200,12,2013,11,30,,,,2,,,,3.9,100,,,,,N,Y,,
LPG-01,3,200,13,2013,11,30,,,,3,,,,3.8,100,,,,,N,Y,,
LPG-01,3,200,14,2013,11,30,,,,3,,,,2.3,73,,,,,N,Y,,
LPG-01,3,200,15,2013,11,30,,,,3,,,,2.4,54,,,,,N,Y,,
LPG-01,3,200,16,2013,11,30,,,,3,,,,3.9,45,,,,,N,Y,,
LPG-01,3,200,17,2013,11,30,,,,3,,,,2.4,17,,,,,N,Y,,
LPG-01,3,200,18,2013,11,30,,,,3,,,,2.2,30,,,,,N,Y,,
LPG-01,3,200,19,2013,11,30,,,,3,,,,3.3,10,,,,,N,Y,,
LPG-01,3,200,20,2013,11,30,,,,3,,,,2.6,6,,,,,N,Y,,
LPG-01,1,200,1,2014,1,15,,,,2,,,,7.1,100,,,,,N,Y,,
LPG-01,1,200,2,2014,1,15,,,,2,,,,4.9,62,,,,,N,Y,,
LPG-01,1,200,3,2014,1,15,,,,2,,,,3.6,90,,,,,N,Y,,
LPG-01,1,200,4,2014,1,15,,,,2,,,,3.8,76,,,,,N,Y,,
LPG-01,2,200,5,2014,1,15,,,,2,,,,2.8,70,,,,,N,Y,,
LPG-01,2,200,6,2014,1,15,,,,3,,,,2,42,,,,,N,Y,,
LPG-01,2,200,7,2014,1,15,,,,2,,,,5.6,63,,,,,N,Y,,
LPG-01,2,200,8,2014,1,15,,,,2,,,,6.9,120,,,,,N,Y,,
LPG-01,2,200,9,2014,1,15,,,,3,,,,2,50,,,,,N,Y,,
LPG-01,2,200,10,2014,1,15,,,,2,,,,6.8,122,,,,,N,Y,,
LPG-01,2,200,11,2014,1,15,,,,3,,,,2.4,33,,,,,N,Y,,
LPG-01,2,200,12,2014,1,15,,,,3,,,,2.3,56,,,,,N,Y,,
LPG-01,3,200,13,2014,1,15,,,,2,,,,5.8,112,,,,,N,Y,,
LPG-01,3,200,14,2014,1,15,,,,3,,,,2.1,67,,,,,N,Y,,
LPG-01,3,200,15,2014,1,15,,,,3,,,,2.4,77,,,,,N,Y,,
LPG-01,3,200,16,2014,1,15,,,,3,,,,2.3,78,,,,,N,Y,,
LPG-01,4,200,13,2014,1,15,,,,2,,,,5.8,112,,,,,N,Y,,
LPG-01,4,200,14,2014,1,15,,,,3,,,,2.1,67,,,,,N,Y,,
LPG-01,4,200,15,2014,1,15,,,,3,,,,2.4,77,,,,,N,Y,,
LPG-01,4,200,16,2014,1,15,,,,3,,,,2.3,78,,,,,N,Y,,
LPG-01,1,200,1,2014,3,20,,,,1,,,,11.5,100,,,,,N,Y,,
LPG-01,1,200,2,2014,3,20,,,,1,,,,44.8,100,,,,,N,Y,,
LPG-01,1,200,3,2014,3,20,,,,1,,,,7.3,55,,,,,N,Y,,
LPG-01,1,200,4,2014,3,20,,,,1,,,,5.2,53,,,,,N,Y,,
LPG-01,1,200,5,2014,3,20,,,,1,,,,5.2,88,,,,,N,Y,,
LPG-01,1,200,6,2014,3,20,,,,2,,,,4.5,67,,,,,N,Y,,
LPG-01,1,200,7,2014,3,20,,,,2,,,,2.5,56,,,,,N,Y,,
LPG-01,1,200,8,2014,3,20,,,,3,,,,5.8,130,,,,,N,Y,,
LPG-01,1,200,9,2014,3,20,,,,3,,,,5.6,25,,,,,N,Y,,
LPG-01,1,200,10,2014,3,20,,,,3,,,,3.8,37,,,,,N,Y,,
LPG-01,1,200,11,2014,3,20,,,,3,,,,3.6,68,,,,,N,Y,,
LPG-01,1,200,12,2014,3,20,,,,3,,,,2.4,80,,,,,N,Y,,
LPG-01,1,200,13,2014,3,20,,,,3,,,,3.7,43,,,,,N,Y,,
LPG-01,1,200,14,2014,3,20,,,,3,,,,3.8,64,,,,,N,Y,,
LPG-01,1,200,15,2014,3,20,,,,3,,,,2.2,39,,,,,N,Y,,
LPG-01,1,200,16,2014,3,20,,,,3,,,,2.8,70,,,,,N,Y,,
LPG-01,1,200,17,2014,3,20,,,,3,,,,2.2,41,,,,,N,Y,,
LPG-01,1,200,18,2014,3,20,,,,4,,,,7.5,52,,,,,N,Y,,
LPG-01,1,200,19,2014,3,20,,,,4,,,,9.1,80,,,,,N,Y,,
LPG-01,2,200,20,2014,3,20,,,,3,,,,4.7,102,,,,,N,Y,,
LPG-01,2,200,21,2014,3,20,,,,3,,,,4.5,47,,,,,N,Y,,
LPG-01,2,200,22,2014,3,20,,,,2,,,,3.6,80,,,,,N,Y,,
LPG-01,2,200,23,2014,3,20,,,,3,,,,3.3,56,,,,,N,Y,,
LPG-01,2,200,24,2014,3,20,,,,3,,,,2.8,62,,,,,N,Y,,
LPG-01,2,200,25,2014,3,20,,,,3,,,,2.6,63,,,,,N,Y,,
LPG-01,2,200,26,2014,3,20,,,,3,,,,2.5,24,,,,,N,Y,,
LPG-01,2,200,27,2014,3,20,,,,3,,,,2.4,55,,,,,N,Y,,
LPG-01,3,200,28,2014,3,20,,,,3,,,,5.7,74,,,,,N,Y,,
LPG-01,3,200,29,2014,3,20,,,,3,,,,2.8,77,,,,,N,Y,,
LPG-01,3,200,30,2014,3,20,,,,3,,,,2.3,56,,,,,N,Y,,
LPG-01,3,200,31,2014,3,20,,,,3,,,,3.1,65,,,,,N,Y,,
LPG-01,3,200,32,2014,3,20,,,,3,,,,2.2,24,,,,,N,Y,,
LPG-01,3,200,33,2014,3,20,,,,3,,,,2.8,31,,,,,N,Y,,
LPG-01,3,200,34,2014,3,20,,,,3,,,,2.3,66,,,,,N,Y,,
LPG-01,3,200,35,2014,3,20,,,,3,,,,2.7,14,,,,,N,Y,,
LPG-01,4,200,36,2014,3,20,,,,1,,,,26.1,115,,,,,N,Y,,
LPG-01,4,200,37,2014,3,20,,,,1,,,,6.1,35,,,,,N,Y,,
LPG-01,4,200,38,2014,3,20,,,,4,,,,17.5,100,,,,,N,Y,,
LPG-01,4,200,39,2014,3,20,,,,2,,,,5.4,160,,,,,N,Y,,
LPG-01,4,200,40,2014,3,20,,,,2,,,,5.8,90,,,,,N,Y,,
LPG-01,4,200,41,2014,3,20,,,,3,,,,3.1,97,,,,,N,Y,,
LPG-01,4,200,42,2014,3,20,,,,2,,,,3.5,165,,,,,N,Y,,
LPG-01,4,200,43,2014,3,20,,,,3,,,,2.6,110,,,,,N,Y,,
LPG-01,4,200,44,2014,3,20,,,,3,,,,3.4,135,,,,,N,Y,,
LPG-01,4,200,45,2014,3,20,,,,3,,,,4.1,65,,,,,N,Y,,
LPG-01,4,200,46,2014,3,20,,,,3,,,,2.1,73,,,,,N,Y,,
LPG-01,4,200,47,2014,3,20,,,,3,,,,2.9,123,,,,,N,Y,,
LPG-01,4,200,48,2014,3,20,,,,2,,,,2.6,125,,,,,N,Y,,
LPG-01,4,200,49,2014,3,20,,,,3,,,,2.2,90,,,,,N,Y,,
LPG-01,4,200,50,2014,3,20,,,,3,,,,2.4,47,,,,,N,Y,,
LPG-01,4,200,51,2014,3,20,,,,3,,,,2,95,,,,,N,Y,,
LPG-01,1,200,1,2014,5,29,,,,3,,,,3.2,48,,,,,N,Y,,
LPG-01,1,200,2,2014,5,29,,,,3,,,,4.1,39,,,,,N,Y,,
LPG-01,1,200,3,2014,5,29,,,,3,,,,2.7,71,,,,,N,Y,,
LPG-01,1,200,4,2014,5,29,,,,3,,,,2.2,27,,,,,N,Y,,
LPG-01,1,200,5,2014,5,29,,,,3,,,,3.1,41,,,,,N,Y,,
LPG-01,2,200,6,2014,5,29,,,,3,,,,2.2,52,,,,,N,Y,,
LPG-01,2,200,7,2014,5,29,,,,3,,,,4.8,61,,,,,N,Y,,
LPG-01,2,200,8,2014,5,29,,,,3,,,,5.1,38,,,,,N,Y,,
LPG-01,2,200,9,2014,5,29,,,,3,,,,5.1,45,,,,,N,Y,,
LPG-01,2,200,10,2014,5,29,,,,3,,,,3.7,63,,,,,N,Y,,
LPG-01,2,200,11,2014,5,29,,,,3,,,,2.8,27,,,,,N,Y,,
LPG-01,2,200,12,2014,5,29,,,,3,,,,4.1,28,,,,,N,Y,,
LPG-01,4,200,13,2014,5,29,,,,3,,,,2.8,15,,,,,N,Y,,
LPG-01,4,200,14,2014,5,29,,,,3,,,,3.4,19,,,,,N,Y,,
LPG-01,4,200,15,2014,5,29,,,,3,,,,4.1,28,,,,,N,Y,,
LPG-01,4,200,16,2014,5,29,,,,3,,,,2.7,24,,,,,N,Y,,
LPG-01,1,200,1,2014,7,29,,,,3,,,,3.1,39,,,,,N,Y,,
LPG-01,1,200,2,2014,7,29,,,,3,,,,2.1,45,,,,,N,Y,,
LPG-01,1,200,3,2014,7,29,,,,3,,,,4.3,48,,,,,N,Y,,
LPG-01,1,200,4,2014,7,29,,,,3,,,,3.7,71,,,,,N,Y,,
LPG-01,2,200,5,2014,7,29,,,,3,,,,2.8,24,,,,,N,Y,,
LPG-01,2,200,6,2014,7,29,,,,3,,,,2.5,35,,,,,N,Y,,
LPG-01,2,200,7,2014,7,29,,,,3,,,,4.1,45,,,,,N,Y,,
LPG-01,2,200,8,2014,7,29,,,,3,,,,3.3,60,,,,,N,Y,,
LPG-01,2,200,9,2014,7,29,,,,3,,,,6.3,47,,,,,N,Y,,
LPG-01,2,200,10,2014,7,29,,,,3,,,,2.5,17,,,,,N,Y,,
LPG-01,2,200,11,2014,7,29,,,,3,,,,3.1,13,,,,,N,Y,,
LPG-01,3,200,12,2014,7,29,,,,3,,,,5.1,51,,,,,N,Y,,
LPG-01,3,200,13,2014,7,29,,,,3,,,,3.4,27,,,,,N,Y,,
LPG-01,3,200,14,2014,7,29,,,,3,,,,3.7,31,,,,,N,Y,,
LPG-01,3,200,15,2014,7,29,,,,3,,,,4.1,28,,,,,N,Y,,
LPG-01,1,200,1,2014,11,27,,,,2,,,,6,115,,,,,N,Y,,
LPG-01,1,200,2,2014,11,27,,,,3,,,,2.3,70,,,,,N,Y,,
LPG-01,1,200,3,2014,11,27,,,,3,,,,2.4,56,,,,,N,Y,,
LPG-01,1,200,4,2014,11,27,,,,3,,,,2.2,32,,,,,N,Y,,
LPG-01,2,200,5,2014,11,27,,,,3,,,,4.3,147,,,,,N,Y,,
LPG-01,2,200,6,2014,11,27,,,,3,,,,2.8,125,,,,,N,Y,,
LPG-01,2,200,7,2014,11,27,,,,3,,,,2.3,95,,,,,N,Y,,
LPG-01,3,200,8,2014,11,27,,,,2,,,,11.6,130,,,,,N,Y,,
LPG-01,3,200,9,2014,11,27,,,,2,,,,15.9,215,,,,,N,Y,,
LPG-01,3,200,10,2014,11,27,,,,2,,,,8.5,300,,,,,N,Y,,
LPG-01,3,200,11,2014,11,27,,,,2,,,,9.8,80,,,,,N,Y,,
LPG-01,3,200,12,2014,11,27,,,,3,,,,8,45,,,,,N,Y,,
LPG-01,3,200,13,2014,11,27,,,,3,,,,3,80,,,,,N,Y,,
LPG-01,3,200,14,2014,11,27,,,,3,,,,4.8,60,,,,,N,Y,,
LPG-01,3,200,15,2014,11,27,,,,3,,,,2.7,76,,,,,N,Y,,
LPG-01,3,200,16,2014,11,27,,,,3,,,,3.8,45,,,,,N,Y,,
LPG-01,3,200,17,2014,11,27,,,,3,,,,3,44,,,,,N,Y,,
LPG-01,4,200,18,2014,11,27,,,,3,,,,2.5,85,,,,,N,Y,,
LPG-01,4,200,19,2014,11,27,,,,3,,,,2.5,105,,,,,N,Y,,
LPG-01,1,200,1,2015,1,22,,,,3,,,,2.4,100,,,,,N,Y,,
LPG-01,1,200,2,2015,1,22,,,,3,,,,2.1,51,,,,,N,Y,,
LPG-01,1,200,3,2015,1,22,,,,3,,,,2.1,117,,,,,N,Y,,
LPG-01,2,200,4,2015,1,22,,,,3,,,,2.5,60,,,,,N,Y,,
LPG-01,2,200,5,2015,1,22,,,,3,,,,2.3,99,,,,,N,Y,,
LPG-01,2,200,6,2015,1,22,,,,3,,,,2,45,,,,,N,Y,,
LPG-01,2,200,7,2015,1,22,,,,3,,,,5.7,71,,,,,N,Y,,
LPG-01,2,200,8,2015,1,22,,,,3,,,,10,75,,,,,N,Y,,
LPG-01,3,200,9,2015,1,22,,,,3,,,,3.8,39,,,,,N,Y,,
LPG-01,3,200,10,2015,1,22,,,,3,,,,3.5,21,,,,,N,Y,,
LPG-01,3,200,11,2015,1,22,,,,3,,,,2.5,16,,,,,N,Y,,
LPG-01,3,200,12,2015,1,22,,,,3,,,,3.1,19,,,,,N,Y,,
LPG-01,4,200,13,2015,1,22,,,,3,,,,2.8,150,,,,,N,Y,,
LPG-01,4,200,14,2015,1,22,,,,3,,,,2.8,153,,,,,N,Y,,
LPG-01,4,200,15,2015,1,22,,,,3,,,,2.3,36,,,,,N,Y,,
LPG-01,4,200,16,2015,1,22,,,,3,,,,2.5,54,,,,,N,Y,,
LPG-01,4,200,17,2015,1,22,,,,3,,,,4.5,120,,,,,N,Y,,
LPG-01,4,200,18,2015,1,22,,,,3,,,,6.2,64,,,,,N,Y,,
LPG-01,4,200,19,2015,1,22,,,,3,,,,7,70,,,,,N,Y,,
LPG-01,1,200,1,2015,5,22,,,,3,,,,3,60,,,,,N,Y,,
LPG-01,1,200,2,2015,5,22,,,,3,,,,2.7,10,,,,,N,Y,,
LPG-01,1,200,3,2015,5,22,,,,3,,,,2.4,60,,,,,N,Y,,
LPG-01,1,200,4,2015,5,22,,,,3,,,,2,69,,,,,N,Y,,
LPG-01,1,200,5,2015,5,22,,,,3,,,,2.2,56,,,,,N,Y,,
LPG-01,2,200,6,2015,5,22,,,,2,,,,7.3,110,,,,,N,Y,,
LPG-01,2,200,7,2015,5,22,,,,3,,,,5.2,40,,,,,N,Y,,
LPG-01,2,200,8,2015,5,22,,,,2,,,,2.8,201,,,,,N,Y,,
LPG-01,2,200,9,2015,5,22,,,,3,,,,3.9,50,,,,,N,Y,,
LPG-01,2,200,10,2015,5,22,,,,3,,,,3.4,56,,,,,N,Y,,
LPG-01,2,200,11,2015,5,22,,,,3,,,,3.5,42,,,,,N,Y,,
LPG-01,2,200,12,2015,5,22,,,,2,,,,3,57,,,,,N,Y,,
LPG-01,2,200,13,2015,5,22,,,,3,,,,2.5,16,,,,,N,Y,,
LPG-01,3,200,14,2015,5,22,,,,3,,,,3.5,22,,,,,N,Y,,
LPG-01,3,200,15,2015,5,22,,,,3,,,,3.2,80,,,,,N,Y,,
LPG-01,1,200,1,2015,7,29,,,,3,,,,2.6,47,,,,,N,Y,,
LPG-01,2,200,2,2015,7,29,,,,3,,,,2.3,60,,,,,N,Y,,
LPG-01,2,200,3,2015,7,29,,,,3,,,,2,59,,,,,N,Y,,
LPG-01,2,200,4,2015,7,29,,,,3,,,,2.2,64,,,,,N,Y,,
LPG-01,3,200,5,2015,7,29,,,,2,,,,2.6,66,,,,,N,Y,,
LPG-01,3,200,6,2015,7,29,,,,3,,,,2.4,80,,,,,N,Y,,
LPG-01,3,200,7,2015,7,29,,,,3,,,,3.1,22,,,,,N,Y,,
LPG-01,3,200,8,2015,7,29,,,,3,,,,2.6,22,,,,,N,Y,,
LPG-01,3,200,9,2015,7,29,,,,3,,,,2.8,64,,,,,N,Y,,
LPG-01,4,200,10,2015,7,29,,,,4,,,,3.2,39,,,,,N,Y,,
LPG-01,1,200,1,2015,9,28,,,,3,,,,3.1,56,,,,,N,Y,,
LPG-01,1,200,2,2015,9,28,,,,3,,,,3.5,23,,,,,N,Y,,
LPG-01,1,200,3,2015,9,28,,,,3,,,,2.7,67,,,,,N,Y,,
LPG-01,2,200,4,2015,9,28,,,,3,,,,3.8,83,,,,,N,Y,,
LPG-01,2,200,5,2015,9,28,,,,2,,,,5.3,75,,,,,N,Y,,
LPG-01,2,200,6,2015,9,28,,,,3,,,,2.1,13,,,,,N,Y,,
LPG-01,3,200,7,2015,9,28,,,,3,,,,2.7,38,,,,,N,Y,,
LPG-01,4,200,8,2015,9,28,,,,3,,,,4.8,80,,,,,N,Y,,
LPG-01,1,200,1,2015,11,25,,,,2,,,,3.9,175,,,,,N,Y,,
LPG-01,1,200,2,2015,11,25,,,,3,,,,3.6,101,,,,,N,Y,,
LPG-01,1,200,3,2015,11,25,,,,3,,,,3.3,106,,,,,N,Y,,
LPG-01,1,200,4,2015,11,25,,,,3,,,,2.1,58,,,,,N,Y,,
LPG-01,1,200,5,2015,11,25,,,,2,,,,2.4,137,,,,,N,Y,,
LPG-01,1,200,6,2015,11,25,,,,3,,,,3,59,,,,,N,Y,,
LPG-01,1,200,7,2015,11,25,,,,3,,,,2.8,102,,,,,N,Y,,
LPG-01,1,200,8,2015,11,25,,,,3,,,,3.5,42,,,,,N,Y,,
LPG-01,1,200,9,2015,11,25,,,,3,,,,2.7,47,,,,,N,Y,,
LPG-01,1,200,10,2015,11,25,,,,3,,,,3,20,,,,,N,Y,,
LPG-01,1,200,11,2015,11,25,,,,2,,,,2.7,75,,,,,N,Y,,
LPG-01,1,200,12,2015,11,25,,,,2,,,,2.5,56,,,,,N,Y,,
LPG-01,1,200,13,2015,11,25,,,,3,,,,2,50,,,,,N,Y,,
LPG-01,1,200,14,2015,11,25,,,,3,,,,2.3,25,,,,,N,Y,,
LPG-01,1,200,15,2015,11,25,,,,3,,,,2.2,50,,,,,N,Y,,
LPG-01,1,200,16,2015,11,25,,,,3,,,,2,78,,,,,N,Y,,
LPG-01,2,200,17,2015,11,25,,,,2,,,,4.2,140,,,,,N,Y,,
LPG-01,2,200,18,2015,11,25,,,,3,,,,5.5,276,,,,,N,Y,,
LPG-01,2,200,19,2015,11,25,,,,3,,,,5.6,69,,,,,N,Y,,
LPG-01,2,200,20,2015,11,25,,,,3,,,,3.4,84,,,,,N,Y,,
LPG-01,2,200,21,2015,11,25,,,,2,,,,3.5,115,,,,,N,Y,,
LPG-01,2,200,22,2015,11,25,,,,3,,,,2.5,87,,,,,N,Y,,
LPG-01,2,200,23,2015,11,25,,,,3,,,,2.6,46,,,,,N,Y,,
LPG-01,3,200,24,2015,11,25,,,,3,,,,4.7,55,,,,,N,Y,,
LPG-01,3,200,25,2015,11,25,,,,3,,,,4,61,,,,,N,Y,,
LPG-01,3,200,26,2015,11,25,,,,3,,,,3.8,33,,,,,N,Y,,
LPG-01,3,200,27,2015,11,25,,,,3,,,,3.3,17,,,,,N,Y,,
LPG-01,3,200,28,2015,11,25,,,,2,,,,4.8,135,,,,,N,Y,,
LPG-01,3,200,29,2015,11,25,,,,2,,,,2.1,60,,,,,N,Y,,
LPG-01,3,200,30,2015,11,25,,,,3,,,,2.7,100,,,,,N,Y,,
LPG-01,3,200,31,2015,11,25,,,,3,,,,2.6,60,,,,,N,Y,,
LPG-01,4,200,32,2015,11,25,,,,3,,,,2.9,80,,,,,N,Y,,
LPG-01,4,200,33,2015,11,25,,,,2,,,,3.1,140,,,,,N,Y,,
LPG-01,4,200,34,2015,11,25,,,,3,,,,2,123,,,,,N,Y,,
LPG-01,4,200,35,2015,11,25,,,,3,,,,2.2,30,,,,,N,Y,,
LPG-01,4,200,36,2015,11,25,,,,3,,,,2.3,67,,,,,N,Y,,
LPG-01,4,200,37,2015,11,25,,,,3,,,,2.3,37,,,,,N,Y,,
LPG-01,4,200,38,2015,11,25,,,,3,,,,2.4,99,,,,,N,Y,,
LPG-01,1,200,1,2016,1,26,,,,3,,,,3.7,34,,,,,N,Y,,
LPG-01,1,200,2,2016,1,26,,,,3,,,,3,27,,,,,N,Y,,
LPG-01,1,200,3,2016,1,26,,,,3,,,,1.8,71,,,,,N,Y,,
LPG-01,1,200,4,2016,1,26,,,,3,,,,2.3,29,,,,,N,Y,,
LPG-01,2,200,5,2016,1,26,,,,3,,,,4.3,57,,,,,N,Y,,
LPG-01,2,200,6,2016,1,26,,,,3,,,,2.1,61,,,,,N,Y,,
LPG-01,2,200,7,2016,1,26,,,,3,,,,2.6,17,,,,,N,Y,,
LPG-01,2,200,8,2016,1,26,,,,3,,,,3.4,39,,,,,N,Y,,
LPG-01,3,200,9,2016,1,26,,,,3,,,,2.8,12,,,,,N,Y,,
LPG-01,3,200,10,2016,1,26,,,,3,,,,3.1,28,,,,,N,Y,,
LPG-01,3,200,11,2016,1,26,,,,3,,,,2.5,41,,,,,N,Y,,
LPG-01,3,200,12,2016,1,26,,,,3,,,,3.5,27,,,,,N,Y,,
LPG-01,3,200,13,2016,1,26,,,,3,,,,3,12,,,,,N,Y,,
LPG-01,3,200,14,2016,1,26,,,,3,,,,2.1,17,,,,,N,Y,,
LPG-01,4,200,15,2016,1,26,,,,3,,,,5.8,87,,,,,N,Y,,
LPG-01,4,200,16,2016,1,26,,,,3,,,,3.1,21,,,,,N,Y,,
LPG-01,4,200,17,2016,1,26,,,,3,,,,2.8,30,,,,,N,Y,,
LPG-01,1,200,1,2016,3,24,,,,3,,,,2.9,75,,,,,N,Y,,
LPG-01,1,200,2,2016,3,24,,,,3,,,,4,65,,,,,N,Y,,
LPG-01,1,200,3,2016,3,24,,,,3,,,,2.5,55,,,,,N,Y,,
LPG-01,1,200,4,2016,3,24,,,,3,,,,2.5,60,,,,,N,Y,,
LPG-01,1,200,5,2016,3,24,,,,3,,,,3.1,103,,,,,N,Y,,
LPG-01,1,200,6,2016,3,24,,,,3,,,,6,65,,,,,N,Y,,
LPG-01,1,200,7,2016,3,24,,,,3,,,,7.2,80,,,,,N,Y,,
LPG-01,1,200,8,2016,3,24,,,,3,,,,4.8,145,,,,,N,Y,,
LPG-01,2,200,9,2016,3,24,,,,3,,,,2.9,69,,,,,N,Y,,
LPG-01,2,200,10,2016,3,24,,,,3,,,,3.9,97,,,,,N,Y,,
LPG-01,2,200,11,2016,3,24,,,,3,,,,4.4,20,,,,,N,Y,,
LPG-01,2,200,12,2016,3,24,,,,3,,,,2.9,22,,,,,N,Y,,
LPG-01,2,200,13,2016,3,24,,,,3,,,,2.7,29,,,,,N,Y,,
LPG-01,2,200,14,2016,3,24,,,,3,,,,15.5,65,,,,,N,Y,,
LPG-01,3,200,15,2016,3,24,,,,3,,,,11.1,118,,,,,N,Y,,
LPG-01,3,200,16,2016,3,24,,,,2,,,,17.2,100,,,,,N,Y,,
LPG-01,3,200,17,2016,3,24,,,,3,,,,3.4,72,,,,,N,Y,,
LPG-01,3,200,18,2016,3,24,,,,3,,,,2.2,81,,,,,N,Y,,
LPG-01,3,200,19,2016,3,24,,,,3,,,,2.5,29,,,,,N,Y,,
LPG-01,4,200,20,2016,3,24,,,,3,,,,4.2,195,,,,,N,Y,,
LPG-01,4,200,21,2016,3,24,,,,3,,,,2.8,94,,,,,N,Y,,
LPG-01,4,200,22,2016,3,24,,,,3,,,,2.5,110,,,,,N,Y,,
LPG-01,4,200,23,2016,3,24,,,,3,,,,2.4,33,,,,,N,Y,,
LPG-01,4,200,24,2016,3,24,,,,3,,,,3.5,42,,,,,N,Y,,
LPG-01,1,200,1,2016,6,20,,,,3,,,,2,33,,,,,N,Y,,
LPG-01,1,200,2,2016,6,20,,,,3,,,,3.3,44,,,,,N,Y,,
LPG-01,1,200,3,2016,6,20,,,,3,,,,2.5,44,,,,,N,Y,,
LPG-01,1,200,4,2016,6,20,,,,3,,,,2.5,41,,,,,N,Y,,
LPG-01,1,200,5,2016,6,20,,,,3,,,,2.6,31,,,,,N,Y,,
LPG-01,1,200,6,2016,6,20,,,,3,,,,4.9,104,,,,,N,Y,,
LPG-01,1,200,7,2016,6,20,,,,3,,,,5.2,58,,,,,N,Y,,
LPG-01,1,200,8,2016,6,20,,,,4,,,,3.2,39,,,,,N,Y,,
LPG-01,1,200,9,2016,6,20,,,,4,,,,2.7,66,,,,,N,Y,,
LPG-01,1,200,10,2016,6,20,,,,3,,,,3.9,70,,,,,N,Y,,
LPG-01,1,200,11,2016,6,20,,,,3,,,,3.2,39,,,,,N,Y,,
LPG-01,1,200,12,2016,6,20,,,,3,,,,3.3,68,,,,,N,Y,,
LPG-01,1,200,13,2016,6,20,,,,3,,,,4.8,67,,,,,N,Y,,
LPG-01,1,200,14,2016,6,20,,,,3,,,,3.4,59,,,,,N,Y,,
LPG-01,1,200,15,2016,6,20,,,,3,,,,4.6,54,,,,,N,Y,,
LPG-01,1,200,16,2016,6,20,,,,3,,,,2.8,34,,,,,N,Y,,
LPG-01,1,200,17,2016,6,20,,,,3,,,,2.5,36,,,,,N,Y,,
LPG-01,1,200,18,2016,6,20,,,,3,,,,3.3,37,,,,,N,Y,,
LPG-01,1,200,19,2016,6,20,,,,3,,,,2.7,18,,,,,N,Y,,
LPG-01,2,200,20,2016,6,20,,,,3,,,,3.2,73,,,,,N,Y,,
LPG-01,2,200,21,2016,6,20,,,,3,,,,4.2,59,,,,,N,Y,,
LPG-01,2,200,22,2016,6,20,,,,2,,,,3.3,78,,,,,N,Y,,
LPG-01,2,200,23,2016,6,20,,,,2,,,,4.6,95,,,,,N,Y,,
LPG-01,2,200,24,2016,6,20,,,,3,,,,2.4,92,,,,,N,Y,,
LPG-01,2,200,25,2016,6,20,,,,3,,,,3.7,59,,,,,N,Y,,
LPG-01,2,200,26,2016,6,20,,,,3,,,,2.3,40,,,,,N,Y,,
LPG-01,2,200,27,2016,6,20,,,,3,,,,2,55,,,,,N,Y,,
LPG-01,3,200,28,2016,6,20,,,,3,,,,2.5,70,,,,,N,Y,,
LPG-01,3,200,29,2016,6,20,,,,3,,,,2.3,74,,,,,N,Y,,
LPG-01,1,200,1,2016,8,30,,,,3,,,,4.1,0.95,,,,,N,Y,,
LPG-01,1,200,2,2016,8,30,,,,3,,,,3.4,1.77,,,,,N,Y,,
LPG-01,2,200,1,2016,8,30,,,,3,,,,2,1.04,,,,,N,Y,,
LPG-01,2,200,2,2016,8,30,,,,3,,,,3.1,1.1,,,,,N,Y,,
LPG-01,3,200,0,2016,8,30,,,,0,,,,0,0,,,,,N,Y,,
LPG-01,4,200,1,2016,8,30,,,,3,,,,4.3,1.13,,,,,N,Y,,
LPG-01,4,200,2,2016,8,30,,,,3,,,,7.6,1.18,,,,,N,Y,,
LPG-01,1,200,1,2016,10,19,,,,3,,,,4.9,0.6,,,,,N,Y,,
LPG-01,2,200,1,2016,10,19,,,,4,,,,4.3,0.41,,,,,N,Y,,
LPG-01,2,200,2,2016,10,19,,,,3,,,,5.4,1.7,,,,,N,Y,,
LPG-01,3,200,0,2016,10,19,,,,0,,,,0,0,,,,,N,Y,,
LPG-01,4,200,0,2016,10,19,,,,0,,,,0,0,,,,,N,Y,,
LPG-01,1,200,1,2016,12,9,,,,3,,,,3.7,0.32,,,,,N,Y,,
